Freq [MHz],"dB(S(1,1)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
932.4444444,-19.06053271,-3.637511937,-3.935470925,-3.663190178,-3.931468431,-4.277691629,-4.302323686
932.6666667,-18.9183996,-3.624289126,-3.92547687,-3.657455886,-3.910180287,-4.274793924,-4.300727266
932.8888889,-18.77765269,-3.614376338,-3.913368705,-3.65489094,-3.882076479,-4.268747192,-4.296390272
933.1111111,-18.6397816,-3.605797667,-3.898789897,-3.651830432,-3.844142118,-4.263187571,-4.2907767
933.3333333,-18.50494625,-3.593036959,-3.879243718,-3.641195101,-3.793084508,-4.259621565,-4.276835148
933.5555556,-18.37256102,-3.566770298,-3.84917345,-3.613470182,-3.72796587,-4.238572781,-4.232665563
933.7777778,-18.2418161,-3.516913214,-3.800837158,-3.56069415,-3.6523451,-4.160890179,-4.161091875
934,-18.11195767,-3.439034051,-3.728882188,-3.481670292,-3.572975028,-4.062447182,-4.090421336
934.2222222,-17.98238217,-3.338663162,-3.636199524,-3.383526158,-3.496149473,-3.982884322,-4.028017801
934.4444444,-17.8526381,-3.228164091,-3.533790513,-3.27770458,-3.425539497,-3.917793052,-3.970931467
934.6666667,-17.72239626,-3.119616463,-3.433767275,-3.174491212,-3.362498645,-3.859879014,-3.917020263
934.8888889,-17.5914164,-3.020625757,-3.343676687,-3.080355171,-3.307246825,-3.806358971,-3.865771046
935.1111111,-17.45951989,-2.934410145,-3.266216636,-2.998244743,-3.259759709,-3.756843302,-3.81759892
935.3333333,-17.32657005,-2.861593132,-3.201469535,-2.928973839,-3.220192725,-3.711994922,-3.773409607
935.5555556,-17.19245916,-2.801768234,-3.14877978,-2.872441381,-3.189028098,-3.672994144,-3.734405665
935.7777778,-17.05710049,-2.754390128,-3.107676671,-2.828375143,-3.167113861,-3.641349244,-3.702018344
936,-16.92042424,-2.719176979,-3.078192611,-2.796708613,-3.155682923,-3.618851834,-3.677904603
936.2222222,-16.78237622,-2.69626548,-3.060933264,-2.777757144,-3.156389579,-3.607603359,-3.663984742
936.4444444,-16.64291888,-2.686271758,-3.05708737,-2.772310505,-3.171379224,-3.61008829,-3.662513245
936.6666667,-16.50203409,-2.690336226,-3.068453819,-2.781708778,-3.203400866,-3.629289585,-3.676184274
936.8888889,-16.35972776,-2.710189962,-3.097515809,-2.807938717,-3.255972702,-3.668851975,-3.708279066
937.1111111,-16.21603601,-2.748263327,-3.147577104,-2.853774248,-3.333614477,-3.733305319,-3.762867622
937.3333333,-16.07103311,-2.807853059,-3.222974603,-2.922981333,-3.442164372,-3.828365974,-3.84508261
937.5555556,-15.92430088,-2.893365862,-3.3293862,-3.020609074,-3.589200341,-3.961338976,-3.961489348
937.7777778,-15.77560472,-3.01066056,-3.474258913,-3.153392104,-3.784580333,-4.141645421,-4.120581147
938,-15.62753343,-3.167513915,-3.66738526,-3.33028855,-4.041088858,-4.381490535,-4.333430065
938.2222222,-15.48129684,-3.374229755,-3.921646251,-3.56316134,-4.37509474,-4.696649974,-4.614508535
938.4444444,-15.33904067,-3.644379456,-4.25389299,-3.867548466,-4.80690537,-5.107238598,-4.98263932
938.6666667,-15.20405311,-3.995559045,-4.685793296,-4.263286355,-5.359956725,-5.638023009,-5.461859342
938.8888889,-15.08031905,-4.449763317,-5.244065945,-4.774270662,-6.056687041,-6.317062584,-6.081516682
939.1111111,-14.97080847,-5.032243985,-5.958457432,-5.425446432,-6.906143188,-7.169524301,-6.873692936
939.3333333,-14.87493801,-5.765940001,-6.853093342,-6.232383247,-7.873813726,-8.198993577,-7.862876273
939.5555556,-14.78759342,-6.654710046,-7.920568858,-7.173735329,-8.825522735,-9.340883424,-9.035376713
939.7777778,-14.70157116,-7.643011114,-9.059355824,-8.13482973,-9.483780298,-10.37854586,-10.26583447
940,-14.61136001,-8.547520155,-9.978613256,-8.848218855,-9.55047835,-10.91589295,-11.21231687
940.2222222,-14.51485886,-9.037621421,-10.24360779,-8.984881787,-9.008681634,-10.66359817,-11.40627499
940.4444444,-14.41270762,-8.857279919,-9.697315658,-8.477333712,-8.141209743,-9.800806058,-10.75459904
940.6666667,-14.30696657,-8.125014771,-8.67492226,-7.603840444,-7.232152305,-8.735426393,-9.667456004
940.8888889,-14.20025889,-7.182761356,-7.579621287,-6.674558839,-6.42508405,-7.733974577,-8.548079202
941.1111111,-14.09546048,-6.280547989,-6.613338803,-5.850863747,-5.760187789,-6.890992324,-7.57408879
941.3333333,-13.99563163,-5.518156802,-5.828690035,-5.178801195,-5.231290715,-6.214743301,-6.782340169
941.5555556,-13.90386875,-4.911156429,-5.216632559,-4.653059261,-4.817556517,-5.683289946,-6.156538628
941.7777778,-13.82284418,-4.443519533,-4.750667272,-4.252490401,-4.496885518,-5.26841828,-5.666933185
942,-13.75400389,-4.09185178,-4.403268501,-3.954449536,-4.250661891,-4.94441318,-5.284553409
942.2222222,-13.69675061,-3.83412239,-4.15062962,-3.739319407,-4.064866905,-4.690939724,-4.985639532
942.4444444,-13.6482295,-3.651860459,-3.973117284,-3.591162529,-3.929738441,-4.493609195,-4.75263032
942.6666667,-13.60410797,-3.529913391,-3.854381642,-3.497015352,-3.838931134,-4.343397566,-4.573822251
942.8888889,-13.5599991,-3.455470777,-3.78036555,-3.445854332,-3.788635514,-4.23541214,-4.442319126
943.1111111,-13.51267725,-3.417157544,-3.738895066,-3.427765573,-3.776872083,-4.167479062,-4.354623171
943.3333333,-13.46052474,-3.404757196,-3.720231082,-3.433762851,-3.803026076,-4.138989302,-4.309292565
943.5555556,-13.40329093,-3.409954956,-3.718398864,-3.456588333,-3.867601958,-4.150220661,-4.30601753
943.7777778,-13.34155669,-3.427935394,-3.732342214,-3.492321287,-3.972144699,-4.202106798,-4.345215672
944,-13.27614378,-3.458807299,-3.765775216,-3.54180936,-4.119278453,-4.296303612,-4.428028383
944.2222222,-13.2070664,-3.507596481,-3.825573263,-3.610712889,-4.312830983,-4.435408478,-4.556534746
944.4444444,-13.1302416,-3.582620765,-3.919744786,-3.70796784,-4.558029913,-4.623242603,-4.734042674
944.6666667,-13.04565172,-3.693408858,-4.05614872,-3.843776688,-4.86176761,-4.865150755,-4.965377149
944.8888889,-12.97078001,-3.849443933,-4.24231345,-4.028385655,-5.232930865,-5.168283895,-5.257110929
945.1111111,-12.89942987,-4.060098494,-4.486024524,-4.272037835,-5.682773549,-5.541811719,-5.617670946
945.3333333,-12.82747048,-4.335386849,-4.796231602,-4.585757652,-6.225274997,-5.99698918,-6.057239938
945.5555556,-12.75486624,-4.687067143,-5.184026682,-4.982512523,-6.877426956,-6.547040279,-6.587443299
945.7777778,-12.68193538,-5.129868502,-5.663660665,-5.478535837,-7.659666948,-7.207039077,-7.221087392
946,-12.60889456,-5.682874706,-6.253705331,-6.094864034,-8.597708977,-7.994431404,-7.972709581
946.2222222,-12.53587101,-6.371296988,-6.978582626,-6.859376629,-9.728654832,-8.931344147,-8.861061939
946.4444444,-12.46294308,-7.229115673,-7.870875934,-7.809954514,-11.11422476,-10.04990493,-9.914343133
946.6666667,-12.39017225,-8.303578348,-8.975282497,-9.000078029,-12.86266522,-11.40157638,-11.17835757
946.8888889,-12.31762913,-9.663800271,-10.35616592,-10.51000099,-15.17139993,-13.07278074,-12.72864448
947.1111111,-12.2454176,-11.41919174,-12.11361615,-12.4719449,-18.45153698,-15.21531941,-14.6920552
947.3333333,-12.17369942,-13.7646965,-14.42202684,-15.1365277,-23.83073018,-18.11859515,-17.29316209
947.5555556,-12.10272015,-17.11627329,-17.64009074,-19.09755529,-34.15105139,-22.38955357,-20.94732203
947.7777778,-12.03283538,-22.68610683,-22.72498309,-26.56647957,-25.24332106,-28.38263332,-25.95483391
948,-11.96453418,-36.24199139,-32.92475722,-35.94759933,-19.40991202,-25.99826079,-26.40770813
948.2222222,-11.89845386,-24.47956076,-26.44336122,-22.36647311,-16.04563144,-20.63334916,-21.51380805
948.4444444,-11.83537721,-18.42560339,-20.07372287,-17.49895699,-13.77433654,-17.17827317,-17.90308807
948.6666667,-11.77620153,-15.0472887,-16.5234773,-14.56257782,-12.13236955,-14.81708305,-15.42124591
948.8888889,-11.72187011,-12.77635793,-14.13434028,-12.51357528,-10.91254166,-13.11622763,-13.64722087
949.1111111,-11.67326355,-11.119001,-12.37815706,-10.98406488,-10.00721709,-11.86815585,-12.35932673
949.3333333,-11.63106146,-9.857700291,-11.02913064,-9.805250354,-9.356300867,-10.96393455,-11.4386805
949.5555556,-11.59560174,-8.880625411,-9.97707489,-8.891376798,-8.925412286,-10.34279123,-10.81747237
949.7777778,-11.56677673,-8.127545187,-9.167827216,-8.199666031,-8.693429562,-9.968623963,-10.45277578
950,-11.54400351,-7.568645644,-8.57937105,-7.713202567,-8.640252144,-9.813987109,-10.30760182
950.2222222,-11.52628564,-7.194799035,-8.209839067,-7.431713479,-8.727781035,-9.841230345,-10.32868855
950.4444444,-11.51235236,-7.011199454,-8.067668589,-7.363407256,-8.870482725,-9.97409715,-10.41679814
950.6666667,-11.50083556,-7.028482766,-8.15563116,-7.511401557,-8.912555521,-10.06680074,-10.40598901
950.8888889,-11.49043687,-7.243394778,-8.438143906,-7.845960159,-8.67241729,-9.91864107,-10.10794153
951.1111111,-11.48004907,-7.59988843,-8.787866405,-8.25773747,-8.081532712,-9.395006676,-9.445379117
951.3333333,-11.46881808,-7.939780037,-8.958249463,-8.525255765,-7.255321082,-8.553972085,-8.524979155
951.5555556,-11.45615143,-8.018458602,-8.707510429,-8.403896966,-6.377836161,-7.5839378,-7.53235715
951.7777778,-11.44169003,-7.67724702,-8.029747185,-7.842011163,-5.575004359,-6.649188263,-6.604751264
952,-11.42526135,-6.998644917,-7.139493112,-7.021229839,-4.894764546,-5.83068298,-5.802475457
952.2222222,-11.40682862,-6.192714942,-6.245831766,-6.156842322,-4.338495764,-5.147405587,-5.135128144
952.4444444,-11.3864446,-5.417308806,-5.45231959,-5.370859018,-3.889333985,-4.588885673,-4.589450339
952.6666667,-11.36421414,-4.739811904,-4.78532338,-4.702666573,-3.526840551,-4.135240018,-4.145437295
952.8888889,-11.34026599,-4.172691458,-4.237037568,-4.150829376,-3.232651127,-3.766229427,-3.783491478
953.1111111,-11.31473298,-3.706071773,-3.789405358,-3.699781574,-2.991912417,-3.464423939,-3.486876669
953.3333333,-11.28773889,-3.324098001,-3.423846312,-3.331656219,-2.793124705,-3.215800548,-3.242117484
953.5555556,-11.25939026,-3.011292432,-3.124339876,-3.030458931,-2.627532369,-3.009405368,-3.038645137
953.7777778,-11.22977169,-2.754455509,-2.877931213,-2.783061544,-2.488489106,-2.836775084,-2.86825208
954,-11.19894367,-2.542879969,-2.674389634,-2.579057625,-2.370925096,-2.691376995,-2.724569556
954.2222222,-11.16694207,-2.368027869,-2.505673924,-2.410297938,-2.270930196,-2.568143798,-2.602632129
954.4444444,-11.13377925,-2.223099529,-2.365422375,-2.27039961,-2.185427066,-2.463109128,-2.498534307
954.6666667,-11.09944666,-2.102634745,-2.248520547,-2.154314161,-2.111886652,-2.373125843,-2.40916397
954.8888889,-11.0639199,-2.002179087,-2.150742528,-2.057960493,-2.047997933,-2.295640113,-2.331990746
955.1111111,-11.02716716,-1.918012299,-2.068446375,-1.977900941,-1.991087003,-2.228480866,-2.264881767
955.3333333,-10.98916376,-1.846928241,-1.998309362,-1.911033075,-1.936840357,-2.169568433,-2.205897331
955.5555556,-10.94991594,-1.786061053,-1.937112782,-1.854287604,-1.877568253,-2.11616299,-2.152935739
955.7777778,-10.90949942,-1.73276652,-1.881637971,-1.80438715,-1.809351714,-2.061310809,-2.102671935
956,-10.8681194,-1.684589945,-1.828810401,-1.757857936,-1.755701723,-1.964064447,-2.044857052
956.2222222,-10.82619929,-1.639373882,-1.776252383,-1.71161605,-1.731858036,-1.876474896,-1.861360467
956.4444444,-10.78450068,-1.59555015,-1.723188237,-1.664208112,-1.720578687,-1.964472695,-2.082881511
956.6666667,-10.74426183,-1.552566409,-1.671105976,-1.616865017,-1.711600172,-1.95989716,-2.043435091
956.8888889,-10.70730613,-1.511205697,-1.623287265,-1.57295877,-1.703171837,-1.945706542,-2.013994781
957.1111111,-10.67601456,-1.473430613,-1.583154431,-1.535914754,-1.695513781,-1.931758207,-1.992608438
957.3333333,-10.65300821,-1.441611814,-1.552674455,-1.507496476,-1.688972165,-1.919690703,-1.976043663
957.5555556,-10.64043863,-1.41753172,-1.531943887,-1.487651009,-1.683752527,-1.909781239,-1.962978804
957.7777778,-10.63903706,-1.401794057,-1.519790472,-1.475291456,-1.67993979,-1.901984817,-1.952717246
958,-10.6474361,-1.393888654,-1.514583311,-1.469057146,-1.677543656,-1.896169415,-1.944818126
958.2222222,-10.66233825,-1.392649883,-1.514764226,-1.46771458,-1.676531193,-1.892183394,-1.93896711
958.4444444,-10.67956984,-1.396728969,-1.519060999,-1.47028012,-1.676846796,-1.889877432,-1.934922383
958.6666667,-10.69537728,-1.404890058,-1.526511734,-1.476011358,-1.6784239,-1.889111834,-1.932488649
958.8888889,-10.70724232,-1.416128575,-1.536414484,-1.484358148,-1.681191747,-1.889758582,-1.931503071
959.1111111,-10.71400265,-1.429680774,-1.54826262,-1.494912052,-1.685079267,-1.891701394,-1.931826918
959.3333333,-10.71552816,-1.444986727,-1.561688932,-1.507365801,-1.690017243,-1.894835016,-1.933340179
959.5555556,-10.712289,-1.461642803,-1.576423523,-1.521483757,-1.695939478,-1.899064263,-1.935937877
959.7777778,-10.70500886,-1.479359115,-1.592264047,-1.53708125,-1.702783376,-1.904303021,-1.939527403
960,-10.69445058,-1.497926317,-1.609055268,-1.554010345,-1.710490151,-1.910473299,-1.944026506
