"Freq [MHz]","dB(S(1,1)) []","dB(S(can_1,can_1)) []","dB(S(can_2,can_2)) []","dB(S(can_3,can_3)) []","dB(S(can_4,can_4)) []","dB(S(can_5,can_5)) []","dB(S(can_6,can_6)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
872.888888888889,-14.2067857636396,-2.65875828843618,-3.19475967093143,-3.46677946594879,-3.0100985800753,-3.48689570734012,-3.73523478182709,-1.04650013290367,-1.31979482745343,-1.17929623783835,-1.41138591532665,-1.43854424712966,-1.21415168481159
873.111111111111,-14.1963316757699,-2.69289754811051,-3.2434098462933,-3.5200560246841,-3.05071651011988,-3.53484842585387,-3.78848086747632,-1.10818969858648,-1.40731369988099,-1.25270539811435,-1.50588711797857,-1.53573371380637,-1.28885635478409
873.333333333333,-14.1855208237293,-2.72782076327468,-3.29372803935363,-3.57504890494971,-3.09290241486559,-3.5851993391267,-3.84385569700068,-1.17812815190119,-1.50671997118475,-1.33601257961448,-1.61327794653132,-1.64615102080771,-1.37325089237147
873.555555555556,-14.1744207288539,-2.76440120107608,-3.34587637563011,-3.63189116582819,-3.13661920661672,-3.63825515514719,-3.90159206886719,-1.25762542451358,-1.62004578877712,-1.43085468553975,-1.7358115344914,-1.77215682403522,-1.46898315856442
873.777777777778,-14.1631104223001,-2.8037548046033,-3.40001869506311,-3.69070676721185,-3.18180757766244,-3.69443205307943,-3.96201560937855,-1.34825954212782,-1.74977014499041,-1.53921811284797,-1.87623112689028,-1.91663603718867,-1.57805896555791
874,-14.1516870435228,-2.84681513480726,-3.45629503287569,-3.75158328532603,-3.22838157797328,-3.75428198706362,-4.0255727429606,-1.45194041810432,-1.89893205605543,-1.66352463165503,-2.03789262180113,-2.08313216923491,-1.70293074788299
874.222222222222,-14.1402756423899,-2.8937659514371,-3.51477653729931,-3.81452659757422,-3.27621760783648,-3.81851668160944,-4.09286179158818,-1.57099189988195,-2.07127777431071,-1.80674255373991,-2.22492262055795,-2.27602184957235,-1.84661207348949
874.444444444444,-14.129043734328,-2.94382377619349,-3.57539646821287,-3.87939431079808,-3.32513654441873,-3.88801715923767,-4.16466023142313,-1.70825783251387,-2.27145345610531,-1.97253145236911,-2.44242366232153,-2.50074326917035,-2.01282633787663
874.666666666667,-14.1182227072195,-2.99563641137812,-3.63786212502869,-3.94581313433621,-3.37487879060796,-3.96380337520793,-4.241930480296,-1.86723998661461,-2.50525921838241,-2.16543183116477,-2.69674293117216,-2.7640979648247,-2.20620104891858
874.888888888889,-14.1081384121732,-3.04792590013818,-3.70157292955742,-4.01310363538384,-3.42507292962358,-4.0469179497258,-4.32576681390419,-2.05227861682224,-2.77998722292127,-2.39111566670038,-2.99582775104338,-3.07465420743001,-2.43252349879999
875.111111111111,-14.0992519084338,-3.0998640656647,-3.76559752151613,-4.080261167149,-3.47520109520751,-4.13815561168391,-4.41721609467989,-2.26879056775717,-3.10487679128426,-2.65672046149224,-3.34970241025178,-3.44329464207469,-2.69908008135769
875.333333333333,-14.0922047132019,-3.15108395254814,-3.82877466743719,-4.14605536410732,-3.52456889085953,-4.23757133339604,-4.51687801361675,-2.52358585766611,-3.49173636742847,-2.97129974254563,-3.77111979277495,-3.88397561797905,-3.01511139021997
875.555555555556,-14.0878421325764,-3.20152160989599,-3.88996175147358,-4.20927797745882,-3.57229493495025,-4.34378516556506,-4.62421786706325,-2.82529258984629,-3.95581102122151,-3.34643943596515,-4.2764751109918,-4.41481100188513,-3.39243107082485
875.777777777778,-14.0871372064001,-3.2512579718262,-3.94835425390562,-4.26907541509177,-3.61734309208219,-4.45333833539358,-4.73671021475909,-3.18493367441133,-4.51702693855885,-3.7971173530234,-4.88713291777694,-5.05968140421884,-3.84628327279434
876,-14.0908491636919,-3.30041757267839,-4.00371474161748,-4.32520697990587,-3.658623329689,-4.56067340547892,-4.84933309198266,-3.61672042982921,-5.20184688707912,-4.34293260491845,-5.63144581747335,-5.85075151388954,-4.3965619969154
876.222222222222,-14.0987132431017,-3.3491180050911,-4.05638376461178,-4.37808015479981,-3.69517458791565,-4.65931112255701,-4.95525287023367,-4.13916362035295,-6.04618212953807,-5.00992535352814,-6.54800984206401,-6.83267668292634,-5.06960822563989
876.444444444444,-14.1083232377929,-3.39745002215287,-4.10708751353873,-4.42855190569342,-3.72640638191296,-4.74402226294392,-5.0480267924393,-4.7766626184023,-7.10026734092539,-5.83339344630227,-7.69128861390393,-8.07021451792142,-5.90098687058045
876.666666666667,-14.114919309607,-3.4454726300821,-4.15667263279341,-4.47762593248388,-3.7523230625895,-4.81270500379965,-5.12417345364875,-5.56183558532774,-8.4374636668729,-6.86249846673064,-9.14209806113934,-9.66333282351358,-6.94003413646618
876.888888888889,-14.1135811536094,-3.49321420023023,-4.2058956170636,-4.52619758199082,-3.77362189620577,-4.86667312436791,-5.18419301354085,-6.53901358383162,-10.1714777821172,-8.16826848419082,-11.0286935030481,-11.7805257690752,-8.25778741209882
877.111111111111,-14.1024653799806,-3.54067520769355,-4.25531597730622,-4.57491841942018,-3.79158815397088,-4.90939940187178,-5.23145617282112,-7.76947084418988,-12.492179179585,-9.85821772968848,-13.5711200343022,-14.7405944848595,-9.96152826455647
877.333333333333,-14.0834313459213,-3.58783068404271,-4.30527496173948,-4.62416774243034,-3.80780826566057,-4.94484702072934,-5.27019892356333,-9.3383952181355,-15.7327478351089,-12.1024100117406,-17.1530625161259,-19.2001257930354,-12.2207086304761
877.555555555556,-14.0598509065376,-3.63463165824097,-4.35591881964084,-4.67408276667324,-3.82381907026,-4.97633743797688,-5.3040281416909,-11.3573110565418,-20.2312499524922,-15.1558042193169,-21.8248071133704,-24.7899888828297,-15.2881610209798
877.777777777778,-14.0345487660888,-3.68100538980298,-4.40723276997585,-4.72460411706779,-3.84083118853521,-5.00614469473093,-5.33535054237772,-13.9091332255652,-22.3344045821504,-19.0103878253666,-21.7747096734006,-20.9765519046802,-19.1400323738294
878,-14.0091943010958,-3.72685445696627,-4.45906664176618,-4.77551145281031,-3.85960186095572,-5.03555678157407,-5.36542334958832,-16.6018017295821,-18.0375122710578,-20.320493922826,-17.1649044297351,-15.9543645037634,-20.3878144659661
878.222222222222,-13.9845409681345,-3.7720549857726,-4.51114464663981,-4.82643965618985,-3.88044888973656,-5.06511183263476,-5.39463396514424,-17.3028098778557,-14.2304827966542,-16.8318814395537,-13.6661498747593,-12.6890156361819,-16.8803349175734
878.444444444444,-13.9608095086759,-3.81645468342031,-4.56305905714688,-4.87687678175288,-3.90335001829329,-5.09484276315695,-5.42278539623886,-15.0815924764416,-11.5692408270104,-13.4275600315828,-11.1924943432029,-10.4118644569372,-13.4679625367665
878.666666666667,-13.9379604774258,-3.85987209469673,-4.61425472840954,-4.92615619343245,-3.92807110488247,-5.12447559997123,-5.44931847373976,-12.4016860388013,-9.63687829993522,-10.9373731473699,-9.36296589189428,-8.73011884814337,-10.9542796147505
878.888888888889,-13.9158441347744,-3.90209993670736,-4.66402507202317,-4.97347594680285,-3.95429004027702,-5.15358854996302,-5.47348361762518,-10.2229988723204,-8.17726515762116,-9.10734062200397,-7.9608781486947,-7.44556330251659,-9.08877721638549
879.111111111111,-13.8942713832409,-3.94291781098947,-4.71156792484363,-5.01801583892708,-3.98170958309072,-5.18177075928391,-5.49451437989585,-8.54942425041443,-7.04196313365021,-7.72905026336817,-6.863941289737,-6.4454698426239,-7.67294598653298
879.333333333333,-13.8730424776755,-3.98212301579286,-4.75618937722902,-5.05925919578319,-4.01017225141352,-5.20884756354494,-5.5118883977571,-7.26137710333824,-6.13841845291492,-6.66753278712804,-6.01635060530428,-5.65443435457492,-6.58955738506397
879.555555555556,-13.8519554326062,-4.01959103680828,-4.79774491223893,-5.09756367075181,-4.03980486716141,-5.23528122787162,-5.52580939076865,-6.2543214551584,-5.404991733885,-5.83069155156057,-6.01939431249018,-5.00801658602891,-5.75236501064871
879.777777777778,-13.8308063066062,-4.05537415315209,-4.83723083353942,-5.1346903965487,-4.07123122049404,-5.26291141203891,-5.53809226565423,-5.4491126614239,-4.79878370791991,-5.15204152315227,-4.55623121949378,-4.45272385374126,-5.04879728389838
880,-13.809389612616,-4.08982626146064,-4.87701509049655,-5.17354636214804,-4.10589054347371,-5.29618646147079,-5.55355808015365,-4.78865710633555,-4.2892575829178,-4.58387274726815,-4.06282986691079,-3.96570052231307,-4.43046497717916
880.222222222222,-13.7875085849772,-4.1236945632601,-4.92004166552734,-5.21676937406786,-4.14644689393589,-5.34361589047352,-5.5814630181338,-4.23419172639427,-3.85456146241586,-4.09472128210962,-3.64919436796123,-3.54494586921638,-3.91046795282702
880.444444444444,-13.7650133248604,-4.15806481040643,-4.96828309710766,-5.2652483180375,-4.19706093705767,-5.4176299221269,-5.63491378983807,-3.7609808414723,-3.47913374344543,-3.66645777947945,-3.29627098326717,-3.18679085130409,-3.47974496681193
880.666666666667,-13.7419028494507,-4.19406894249595,-5.02183748158541,-5.31800637491897,-4.26277700018665,-5.52879821576426,-5.72493811849905,-3.35355275884037,-3.1519481582953,-3.2897011468588,-2.9937952215009,-2.88275552239693,-3.12064955428744
880.888888888889,-13.7185510251888,-4.23243754236664,-5.07937785455196,-5.37321661532741,-4.34676834506102,-5.67375230374662,-5.85027418396579,-3.00164134853415,-2.86514297285315,-2.95918973798506,-2.73319818609324,-2.62353814812265,-2.81824838372366
881.111111111111,-13.6960987125713,-4.2731812751292,-5.13916883276665,-5.42916207154266,-4.44554832993751,-5.83025662640838,-5.99389278371273,-2.69756967741267,-2.61296038117199,-2.67079234311871,-2.50745578442801,-2.40105261040736,-2.56119634390595
881.333333333333,-13.6768228273228,-4.31563381055641,-5.19974667132213,-5.48461619614498,-4.54694185082005,-5.97198774825399,-6.13352929170346,-2.43494690431852,-2.39097651812429,-2.42032361027526,-2.31085758297246,-2.20877202058885,-2.34088468812697
881.555555555556,-13.6636748452881,-4.35878503871034,-5.26010687066366,-5.53882260589539,-4.63629315414999,-6.08578686189199,-6.25450027386425,-2.20816601862482,-2.19559217047356,-2.20342131013851,-2.13876231724325,-2.04152515054926,-2.15067952385756
881.777777777778,-13.6581105440914,-4.40163880932945,-5.31963275720623,-5.5913501211389,-4.70558721344275,-6.17236429660221,-6.35254096282203,-2.0122591215982,-2.02373024744018,-2.01578094504191,-1.98738662732425,-1.89521171549836,-1.98539036548023
882,-13.6579358399134,-4.44341507524453,-5.37796529276988,-5.64195947004117,-4.75539171265795,-6.23810815133564,-6.42960049493443,-1.84286295340758,-1.87267552920579,-1.85339142733806,-1.85363368047507,-1.76655817147321,-1.84090455358631
882.222222222222,-13.6587000447499,-4.48359022907937,-5.43489584593237,-5.69051380286998,-4.79051582285595,-6.28934562061335,-6.48952161734423,-1.69619456333775,-1.73999881660459,-1.71267051694166,-1.7349570922531,-1.65292959662662,-1.71392986138892
882.444444444444,-13.657103706358,-4.52185056472355,-5.49029601070787,-5.73692648888603,-4.81593507152775,-6.33057996994689,-6.53587130596818,-1.56901118237647,-1.62352340348092,-1.59050795799049,-1.6292535583641,-1.55218852091533,-1.60180848146355
882.666666666667,-13.6521640543472,-4.55802445886857,-5.54407654347825,-5.78113313128894,-4.83524539861031,-6.36457879834663,-6.57130797212527,-1.45855590719863,-1.52130826701268,-1.4842502483822,-1.53477815623098,-1.46258900818304,-1.50237960124727
882.888888888889,-13.6442850021871,-4.59202483272908,-5.59616498065718,-5.82307760524931,-4.85064384696912,-6.39288639676244,-6.5976013765253,-1.36249703407032,-1.43163498437233,-1.39165640544696,-1.45007736149548,-1.38269650426055,-1.413876073058
883.111111111111,-13.6342454789441,-4.62380958290303,-5.64649418180448,-5.86270572889603,-4.86333886183596,-6.41627337222853,-6.61582940944256,-1.27886775340511,-1.35299326196652,-1.31084357391209,-1.37393587476466,-1.31132650997729,-1.33484561852182
883.333333333333,-13.622742536999,-4.65335753132626,-5.69499694719326,-5.89996291858368,-4.87393300511956,-6.43504228236408,-6.62657425688847,-1.20601030619746,-1.28406407176475,-1.24023273009377,-1.30533422836849,-1.24749713050842,-1.26409004596679
883.555555555556,-13.6102873954256,-4.68065514422378,-5.74160390161558,-5.93479384180588,-4.88268339293115,-6.44921781644985,-6.63007293734201,-1.14252651615682,-1.22370110130834,-1.17849925158206,-1.24341483346033,-1.1903919728897,-1.20061790616228
883.777777777778,-13.5972273500689,-4.70568992758483,-5.78624308297062,-5.96714301583353,-4.88965934476538,-6.45866160117561,-6.62632216435395,-1.08723518987569,-1.17091165736133,-1.12453004301432,-1.18745466156707,-1.13933085192502,-1.14360730451214
884,-13.5837915359547,-4.72844766913286,-5.8288403876719,-5.99695580631413,-4.89483295163608,-6.46314134485251,-6.61514822641243,-1.03913608680451,-1.12483803358058,-1.07738734636074,-1.13684316381147,-1.09374645273558,-1.09237647222024
884.222222222222,-13.5680017088741,-4.74832172476251,-5.86750245689118,-6.02239353953027,-4.90817425469358,-6.48757486515082,-6.62480266372819,-0.993916406690564,-1.09678325660046,-1.04094875604624,-1.09616192006896,-1.04633490963789,-1.0428018300625
884.444444444444,-13.5502836637613,-4.76607725522462,-5.90339072992677,-6.04459524497933,-4.92352077268929,-6.51939087519904,-6.64253642555478,-0.954272369317642,-1.07448195272941,-1.01024354227039,-1.06228660529726,-1.00440137682259,-0.998805039860166
884.666666666667,-13.5312616349299,-4.78196622759425,-5.93714891487203,-6.06421615192419,-4.93691291412051,-6.549148879282,-6.65794094174626,-0.920698010988042,-1.05267067514016,-0.982783496930298,-1.03258793818204,-0.970002064206469,-0.961334753566691
884.888888888889,-13.5108741888524,-4.79594090902495,-5.96868994532321,-6.08120120847511,-4.94832763624501,-6.57679783386891,-6.67100475910741,-0.892244633623197,-1.0315327466047,-0.958216103173,-1.0064583933419,-0.941988318551469,-0.929601203449477
885.111111111111,-13.4890647820714,-4.80795781912718,-5.99793085347952,-6.09550267436876,-4.957750358489,-6.60229569635074,-6.68172743323235,-0.86811753516103,-1.01121062285674,-0.936237057531433,-0.983399613682734,-0.919351933942209,-0.902879767088371
885.333333333333,-13.4657844021012,-4.81797799763913,-6.02479325729019,-6.10708049601177,-4.96517574536199,-6.62561025311437,-6.69011991333944,-0.847651956466028,-0.991814597271812,-0.916585243557728,-0.963001371918564,-0.901217671540068,-0.880513082659609
885.555555555556,-13.4409948659563,-4.82596723952141,-6.04920379058147,-6.11590261507475,-4.97060856143831,-6.64671990278739,-6.69620481734221,-0.830292546330679,-0.97342976132995,-0.899037381082272,-0.94492510196942,-0.886832833860878,-0.86191069331493
885.777777777778,-13.4146728827438,-4.83189629422108,-6.07109445607761,-6.12194520354673,-4.97406462453046,-6.66561438033824,-6.70001658535949,-0.81557599432008,-0.956121583894439,-0.883402985416281,-0.928890938217308,-0.875555476251485,-0.846546938658962
886,-13.3868149839213,-4.8357410269154,-6.09040287860445,-6.12519281895829,-4.97557189176016,-6.68229540673541,-6.7016015000261,-0.803116442277793,-0.939940397348684,-0.869519881586813,-0.914667466243681,-0.866842331974366,-0.833957679777985
886.222222222222,-13.3574434098611,-4.8374825411093,-6.1070724333962,-6.12563847438263,-4.97517172393771,-6.69677724748484,-6.70101756172679,-0.792593290627408,-0.924925019072902,-0.857250333825793,-0.902063584329026,-0.860237142109505,-0.823736320368506
886.444444444444,-13.3266130079866,-4.83710726426721,-6.1210522229819,-6.12328361880626,-4.97292038690903,-6.70908716125435,-6.6983342059836,-0.783741044086212,-0.911105689666534,-0.846477766930057,-0.890922020016854,-0.85535980104825,-0.815529476966424
886.666666666667,-13.2944191379488,-4.83460700159477,-6.13229687688337,-6.11813802450596,-4.96889086472227,-6.71926571648596,-6.693631848352,-0.776340880213977,-0.898506472240753,-0.837104022547623,-0.881114154236067,-0.851896532332825,-0.809032558854011
886.888888888889,-13.2610064835591,-4.82997896829785,-6.14076615358158,-6.11021957918145,-4.96317507886662,-6.72736694870857,-6.68700123889992,-0.770213665847005,-0.887147227977712,-0.829047084189472,-0.872535886733887,-0.849591178201602,-0.803985443119262
887.111111111111,-13.2265785292739,-4.82322581869957,-6.14642433769657,-6.0995539818151,-4.95588663029613,-6.73345832321988,-6.67854260310881,-0.765214186776698,-0.877045260328483,-0.822239206826296,-0.865104338026675,-0.848237602336726,-0.800168371252638
887.333333333333,-13.1914072618654,-4.81435570327578,-6.14923945297447,-6.08617434266745,-4.94716420539001,-6.73762045550407,-6.66836453813173,-0.761226392955761,-0.868216702387923,-0.816625393783973,-0.858755229897168,-0.847673155224206,-0.797398148545329
887.555555555556,-13.155842400846,-4.80338240498497,-6.14918236178532,-6.07012068968585,-4.93717581037057,-6.73994652317751,-6.65658262183511,-0.75815949421906,-0.860677708107901,-0.812162172088096,-0.853440822422043,-0.847773124697091,-0.795524694114113
887.777777777778,-13.1203191491003,-4.79032563932326,-6.14622590438155,-6.05143938628728,-4.92612401407487,-6.74054127551365,-6.64331767571197,-0.755944769859693,-0.854445497278273,-0.808816625914743,-0.849128313370258,-0.848446082876256,-0.794427965400034
888,-13.08536310929,-4.77521165706776,-6.14034435436801,-6.03018246962279,-4.91425237200836,-6.73951950552844,-6.62869359997714,-0.75453297964967,-0.849539295990318,-0.80656565573932,-0.845798627612317,-0.849630039304483,-0.794015264474313
888.222222222222,-13.0515906775151,-4.75807437970975,-6.13151362853816,-6.00640692507612,-4.9018531471946,-6.73700378924927,-6.6128346678686,-0.753892284468851,-0.845981208113952,-0.805395437936102,-0.843445541447939,-0.851289314736396,-0.794218922733894
888.444444444444,-13.019702979936,-4.73895745102966,-6.11971286042576,-5.98017392347964,-4.88927628252839,-6.73312120867946,-6.59586212376588,-0.754006602098489,-0.843797048798528,-0.805301065979825,-0.842075100635698,-0.853412058200277,-0.794994354184251
888.666666666667,-12.9904713689613,-4.71791784855946,-6.10492804832297,-5.9515480646594,-4.87693921884105,-6.72799864729937,-6.57788987304904,-0.754874338448313,-0.843017167868858,-0.806286360153622,-0.841705302262418,-0.856008339888687,-0.796318464379976
888.888888888889,-12.9647127729933,-4.69503214062762,-6.08715837266875,-5.9205966976035,-4.8653364241844,-6.72175606373838,-6.55901897719255,-0.756507446990156,-0.84367728902768,-0.80836383793297,-0.842366020087899,-0.859108763097136,-0.79818840136463
889.111111111111,-12.9432539206481,-4.67040721855484,-6.06642525059203,-5.88738942765552,-4.85504612307971,-6.71449689013202,-6.53933057231712,-0.758930779900398,-0.845819389845699,-0.811554842172022,-0.844099161161967,-0.86276354918181,-0.800620635974756
889.333333333333,-12.9268847051837,-4.64419855180899,-6.04278312850654,-5.85199797854361,-4.84672926215246,-6.70629434357772,-6.518876712261,-0.762181703759394,-0.849492647518722,-0.81588982905172,-0.846959048749365,-0.867042060010832,-0.803650361172963
889.555555555556,-12.9163026704469,-4.61664087803203,-6.01632956412798,-5.81449665369227,-4.84111166489531,-6.69717196321553,-6.4976685028235,-0.766309960974225,-0.85475447622953,-0.821408822653751,-0.851013033248507,-0.872032732493713,-0.807331203315821
889.777777777778,-12.9120525709651,-4.58809862460422,-5.98721096656324,-5.77496373313174,-4.8389341565552,-6.68707609660911,-6.47566075990131,-0.771377765709482,-0.861671683624795,-0.828162048205673,-0.85634233913389,-0.877843409470539,-0.811735242213065
890,-12.9144667921502,-4.55914474044395,-5.9556204737026,-5.73348423290798,-4.84084760845324,-6.67583743227859,-6.45273233570191,-0.777460130339828,-0.87032177636499,-0.836210761727782,-0.863043162230096,-0.884602060582146,-0.816953341348647
890.222222222222,-12.9236136032481,-4.530670732813,-5.92178656652963,-5.69015450642933,-4.84722361840347,-6.66311825736396,-6.42866131167092,-0.784645425585381,-0.88079444787606,-0.845628300258669,-0.87122803805157,-0.892457895827321,-0.823095794625584
890.444444444444,-12.9392602785898,-4.50399873487152,-5.88595463654993,-5.6450891223196,-4.85785653663715,-6.64834253249065,-6.4030946471751,-0.793036184873436,-0.893193285229702,-0.856501384348134,-0.881027508712941,-0.901582883466686,-0.830293301423282
890.666666666667,-12.9608568090254,-4.48086865092868,-5.84836695494476,-5.59843024890202,-4.87156809345371,-6.63060847654671,-6.37551295123976,-0.802750171434019,-0.907637736316606,-0.868931713449065,-0.892592123210169,-0.912173692888738,-0.838698287606786
890.888888888889,-12.9875433625205,-4.46298604709131,-5.80924735825706,-5.55035941404734,-4.88581535437556,-6.60859074195005,-6.34519339567731,-0.813921735575018,-0.92426538280241,-0.88303790566759,-0.906094813864583,-0.924454092137971,-0.848486596404335
891.111111111111,-13.0181813760708,-4.45075237662977,-5.76879507374114,-5.50111118786985,-4.89654081227268,-6.58045561641745,-6.31117825879071,-0.82670349996376,-0.943234568147101,-0.898957846610395,-0.921733700566241,-0.938677839132998,-0.859859579776602
891.333333333333,-13.0514049696841,-4.44159667316887,-5.72718901195987,-5.45098857161286,-4.89859337463932,-6.54384268173721,-6.27226410746779,-0.841268423134944,-0.964727432186089,-0.916851528518772,-0.9397353842912,-0.955132115261846,-0.873046628025312
891.555555555556,-13.0856870600728,-4.43003205741318,-5.684601748556,-5.40038133311391,-4.88689252243339,-6.49600952780961,-6.22703744426395,-0.857812306569937,-0.988953402800285,-0.936904481421107,-0.960358802313682,-0.974141560087615,-0.888308182879607
891.777777777778,-13.119413624793,-4.41083011652697,-5.64122268655988,-5.34979063961056,-4.85801155363847,-6.43427235645802,-6.17399444814484,-0.876556829459092,-1.01615318876413,-0.959331923847264,-0.983899729663714,-0.996072976335704,-0.905939287036879
892,-13.1509600882983,-4.38223454075617,-5.59729285118997,-5.29985852967348,-4.81135973926583,-6.35684453116935,-6.11178706531028,-0.897753218846513,-1.04660330333079,-0.984383793253009,-1.01069602471621,-1.02134078511167,-0.926273730895454
892.222222222222,-13.1787653993195,-4.34579023493487,-5.55315904798649,-5.25135209047356,-4.74925266831674,-6.26398464104122,-6.03961838440415,-0.921686692795029,-1.08062112409044,-1.01235085766084,-1.04113373128882,-1.05041332229166,-0.949688864607261
892.444444444444,-13.2014014000634,-4.30419493936724,-5.50935874639372,-5.20482760384786,-4.67592047954561,-6.15899661816313,-5.95774617797575,-0.948681852491706,-1.11857046598391,-1.04357216266633,-1.07565416513991,-1.08382007802776,-0.976611149959841
892.666666666667,-13.2176368472077,-4.25979764560218,-5.46671413235266,-5.1591488309236,-4.59616526250803,-6.04832729456327,-5.86794264962632,-0.979109248453053,-1.16086763596355,-1.07844413514301,-1.11476212908345,-1.12215999203927,-1.00752253096828
892.888888888889,-13.2264963497952,-4.21422783289011,-5.42609932528185,-5.10902152535211,-4.51436379865828,-5.94026581916485,-5.77365527688274,-1.01339340958859,-1.2079880283757,-1.11743175086607,-1.15903541780527,-1.16611092747805,-1.04296770288952
893.111111111111,-13.2273141946931,-4.16856490132949,-5.38579958874839,-5.04899775771799,-4.43405683337855,-5.84267036357277,-5.67963473828833,-1.05202270627571,-1.26047371687607,-1.16108228314358,-1.20913579060401,-1.21644045532608,-1.08356235438328
893.333333333333,-13.2197814884487,-4.12360623311711,-5.33352044512951,-4.98312698651196,-4.3579865705391,-5.76094065183083,-5.59102341054093,-1.09556152550889,-1.31894367693682,-1.21004228997404,-1.26582160743398,-1.2740180892692,-1.13000244338493
893.555555555556,-13.2039825389706,-4.08007374319818,-5.2612958862674,-4.9183468221396,-4.28832746602193,-5.69723443017878,-5.51222773469494,-1.14466537489082,-1.38411115207224,-1.26507867623911,-1.32996234031598,-1.33982911778189,-1.18307453906537
893.777777777778,-13.1804135643684,-4.03868907828325,-5.19057667084235,-4.85663701178294,-4.22689778652802,-5.65095682976993,-5.44605852271266,-1.20009971177978,-1.45681852466107,-1.32710489429651,-1.40255518657948,-1.4149901860805,-1.24366721306977
894,-13.1499745978657,-3.99999646217918,-5.1289391914475,-4.7973609280866,-4.17521279195345,-5.61985185081087,-5.39345478842585,-1.26276352509696,-1.5381089956563,-1.39721363104755,-1.48474401568796,-1.50076678616325,-1.31278338317181
894.222222222222,-13.1139249780468,-3.96379211611345,-5.07202126924439,-4.73964238370145,-4.13430869521091,-5.60103104624993,-5.35376071537682,-1.3337189920625,-1.6293603744724,-1.47671768104468,-1.5778408562165,-1.59859281803217,-1.3915533876452
894.444444444444,-13.0737951221942,-3.92844151947058,-5.01687626522476,-4.68289088849206,-4.10436320913945,-5.59163929183697,-5.32528716111704,-1.41422890163161,-1.73248965184046,-1.56720112742581,-1.68335001657918,-1.71009238491469,-1.48124837960429
894.666666666667,-13.0312533161472,-3.89122709424981,-4.96231058409003,-4.62676474486426,-4.08429018780745,-5.58915997681066,-5.30587679979681,-1.50580398626159,-1.85017358003617,-1.67058343608086,-1.80299459864658,-1.8371039622518,-1.58329335019571
894.888888888889,-12.9879383423212,-3.85019703720642,-4.9078829770855,-4.57107677385171,-4.07161965743365,-5.59147938894736,-5.29331593451899,-1.61026282343038,-1.98595102799498,-1.78919957425017,-1.93874433880007,-1.98170698184124,-1.6992786799627
895.111111111111,-12.9452991071376,-3.80544298550039,-4.85344481161295,-4.51572894220797,-4.06291187407395,-5.59682762612471,-5.28556316996426,-1.72980750937036,-2.14411153556274,-1.92589969104305,-2.09284194959086,-2.14625056203644,-1.83096852537253
895.333333333333,-12.9045942421103,-3.75836025427818,-4.79896408437662,-4.46067388052121,-4.05462121834577,-5.60367294262837,-5.28083406689635,-1.86711873749903,-2.32949309956354,-2.08417201728879,-2.26782188893605,-2.3333832664206,-1.98030349453559
895.555555555556,-12.8677198483909,-3.710369334403,-4.74445681344631,-4.40589271911084,-4.04397784379739,-5.6106093295587,-5.27759701261491,-2.02547392610476,-2.54746052071774,-2.26829198381976,-2.4665104618993,-2.54608066208878,-2.14939383406495
895.777777777778,-12.8420386675208,-3.66238565447241,-4.68995874216755,-4.35138193152011,-4.02945223485712,-5.61625356430543,-5.27452539250858,-2.20889097206595,-2.80417741719684,-2.48349817570254,-2.69198997591078,-2.78766256299149,-2.34049754536592
896,-12.86081848445,-3.61486699629775,-4.6355129838884,-4.29714491792243,-4.01069689943707,-5.61915596222739,-5.2704349728041,-2.4222966892183,-3.10703795050171,-2.7361897819981,-2.94750416569663,-3.06178125286593,-2.5559751366285
896.222222222222,-12.9896589165119,-3.56799571955884,-4.5811644260972,-4.24318572152553,-3.98816609062702,-5.61772564643682,-5.26422227365695,-2.67171025652343,-3.46507019428736,-3.03412707162299,-3.23627911040246,-3.37234054476826,-2.79820846695384
896.444444444444,-13.114178738903,-3.52181689223271,-4.5269573205403,-4.18950278213995,-3.96267539086739,-5.61017940226563,-5.2548116117668,-2.9644125838167,-3.88919061475181,-3.3865891785073,-3.56123228673829,-3.72326564972151,-3.06946412761423
896.666666666667,-13.1331231957461,-3.47631510678627,-4.4729347972296,-4.13607980397094,-3.93505310958012,-5.5945627916428,-5.24111458735717,-3.30903179747391,-4.39219255696403,-3.80438868475393,-3.92453706978923,-4.11797816776186,-3.37166965682302
896.888888888889,-13.12767744112,-3.43145128989503,-4.41914036872284,-4.08286679936102,-3.90591359790519,-5.56900172254975,-5.22200469566081,-3.71539305571381,-4.98821439321399,-4.2995342534773,-4.32699683533934,-4.55834377262465,-3.70604926865369
897.111111111111,-13.1295686853355,-3.38717827515415,-4.36562315900944,-4.02972832078565,-3.87552111490723,-5.53242203344475,-5.19631028690024,-4.19382182382548,-5.69111132921318,-4.88412200860758,-4.76716837230456,-5.04279984055633,-4.07252819649275
897.333333333333,-13.1414472238565,-3.34344606629593,-4.31245294771094,-3.97626096331861,-3.84370519633474,-5.48526860745078,-5.16283036820717,-4.75329701361643,-6.51052552759235,-5.56763901123805,-5.24018184984473,-5.56347967446444,-4.46875715359442
