"Freq [MHz]","dB(S(1,1)) []","dB(S(can_1,can_1)) []","dB(S(can_2,can_2)) []","dB(S(can_3,can_3)) []","dB(S(can_4,can_4)) []","dB(S(can_5,can_5)) []","dB(S(can_6,can_6)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
894,-13.066766953106,-3.9185908744925,-4.61598411716462,-4.64968971524213,-4.02859783806392,-5.37664928961597,-5.05226026075331,-1.36728289829035,-1.12139318890426,-1.16299602665133,-1.45861034113433,-1.37640245321871,-1.22328620994547
894.222222222222,-13.0262018466781,-3.88180245169029,-4.54924779721721,-4.5772135998736,-3.99021989995322,-5.36467367745915,-5.02011748734224,-1.44878843330975,-1.18422270568784,-1.22709063513738,-1.55197661715068,-1.46361274965309,-1.29845454140389
894.444444444444,-12.9865771841847,-3.84364234239551,-4.48827123288832,-4.51201990594613,-3.96213576431263,-5.36515136015133,-5.00105339032322,-1.54162709992843,-1.25618496507041,-1.300149087146,-1.65907673953516,-1.56268231579029,-1.38400759506194
894.666666666667,-12.9508607984929,-3.80377335597939,-4.43124061598843,-4.45351804388596,-3.94384444201192,-5.37492992093402,-4.99259398687462,-1.64766694407024,-1.33869033183156,-1.3840902211446,-1.78209311962387,-1.67537814679439,-1.48134582054628
894.888888888889,-12.9211103237783,-3.76209407054345,-4.37663887296419,-4.39877830319676,-3.93338888140709,-5.39028476372382,-4.99137317385556,-1.76916474296097,-1.43328782202036,-1.48058133827112,-1.9232298241598,-1.80373947765227,-1.59201297036887
895.111111111111,-12.8986352881761,-3.71863030653133,-4.3235541806731,-4.34594908474587,-3.92739127830251,-5.40726331528624,-4.99372889006662,-1.90886105186807,-1.54167869545106,-1.591157985445,-2.08460996266121,-1.95005503991908,-1.71767779733845
895.333333333333,-12.8842116077043,-3.67348880035534,-4.27146330599299,-4.29418779774733,-3.92182568945606,-5.42211783461887,-4.99627582593615,-2.07009850999798,-1.66574156037412,-1.7178266128176,-2.26822130725619,-2.11682652627196,-1.86010307614595
895.555555555556,-12.8782602138417,-3.62685301763243,-4.2200380601664,-4.24313797210214,-3.91322343684654,-5.43175149838285,-4.99632177171149,-2.25696656835829,-1.80757718775652,-1.863255536862,-2.47589687404638,-2.30672562636072,-2.0210981201997
895.777777777778,-12.8809496583706,-3.57899912074857,-4.16903511320906,-4.19262033226998,-3.89959174246574,-5.43406566442914,-4.99206603924709,-2.47447312226729,-1.96958603431394,-2.03078980443669,-2.70929494634782,-2.52254550372381,-2.20245219752231
896,-12.8921909205489,-3.5303099262225,-4.11824514027518,-4.14248236044917,-3.88056921795204,-5.4281091495653,-4.98259252208312,-2.72873660602874,-2.15459669334805,-2.22452372546739,-2.96984914059556,-2.76713499250524,-2.40584890163833
896.222222222222,-12.9114894303985,-3.48126629979489,-4.06747923749547,-4.09252587992243,-3.85694794666371,-5.4139878983902,-4.96771546284164,-3.02717648333877,-2.36606609405105,-2.44943063305188,-3.25868624210116,-3.04328404566793,-2.63276450353579
896.444444444444,-12.9376617168536,-3.43240353594135,-4.01657805002574,-4.04248086279888,-3.82999978426817,-5.39256210456065,-4.94774503892505,-3.37864705884569,-2.60836452400161,-2.71149651026493,-3.576543217659,-3.35349882092735,-2.88435187539731
896.666666666667,-12.9685917447011,-3.38423645853537,-3.96543151257513,-3.99202286366285,-3.80086603020894,-5.36500189345173,-4.92322319908368,-3.79339244716273,-2.88712388497452,-3.01777378749735,-3.92373244581141,-3.69956146836416,-3.1612935645683
896.888888888889,-13.0014416271791,-3.33717444228218,-3.91399737380189,-3.94083719783818,-3.75862465695398,-5.3322810540548,-4.89465444154222,-4.28256807389631,-3.2095355424248,-3.37619435347859,-4.30014441730052,-4.08171931727125,-3.46355197265788
897.111111111111,-13.0336022925818,-3.29145431528558,-3.86230877813625,-3.88871574075242,-3.7399681551412,-5.29468070542058,-4.86223567050369,-4.85682115590207,-3.5842892498839,-3.7948273169171,-4.70501893420093,-4.49732351784009,-3.78983711703517
897.333333333333,-13.0638370962268,-3.24710959538735,-3.8104666313967,-3.83564376920747,-3.70810319181155,-5.251386060348,-4.82558535611829,-5.52296903344799,-4.02050513872378,-4.28001039487931,-5.13574565717218,-4.93882474576889,-4.13650553511572
897.555555555556,-13.092546451358,-3.20397694259896,-3.75861929089106,-3.78182486720393,-3.67438487854175,-5.2003121850835,-4.78349755886256,-6.27712386641052,-4.52456354923482,-4.83244217875363,-5.58490752492937,-5.39138705979715,-4.49571335896418
897.777777777778,-13.1209900991113,-3.1617305966551,-3.70693672188862,-3.7276239882113,-3.63747398127139,-5.13836121059378,-4.73381407557446,-7.09209123806188,-5.09348857379427,-5.44013183658461,-6.03640620355438,-5.83113669363365,-4.85330616767657
898,-13.1503532707402,-3.11994277673834,-3.65558665974421,-3.67346070330142,-3.5955571387536,-5.06228144716189,-4.67361002140189,-7.89878056054001,-5.70439786562696,-6.06796641339928,-6.46406392057408,-6.22601102841091,-5.18806486124206
898.222222222222,-13.1813089067958,-3.07818771626656,-3.60471738975735,-3.61970884987515,-3.54673224618405,-4.97002158997241,-4.59993941395648,-8.57205218915488,-6.30317979649697,-6.64770576741238,-6.8355385379839,-6.54126615148251,-5.47435964204547
898.444444444444,-13.2140264811422,-3.03621107210351,-3.55444785204794,-3.56663963658262,-3.48957269048371,-4.86199934903575,-4.51118968024873,-8.95368347028743,-6.80289563867268,-7.08099169639856,-7.12019418754242,-6.74938508629063,-5.68850283789039
898.666666666667,-13.2483455391193,-2.99412466551948,-3.50486260196896,-3.5144107248481,-3.42376741963488,-4.74147482035172,-4.4085206010374,-8.93918359623111,-7.10699965940754,-7.27231120001349,-7.2970894818971,-6.83983805989372,-5.81594640642808
898.888888888889,-13.2839424190713,-2.95246479207913,-3.45600677125276,-3.46308351297524,-3.35053049419873,-4.6136859629295,-4.29631759573754,-8.56142026139104,-7.15616445548906,-7.18369449211815,-7.36008031049369,-6.82235456133085,-5.85525976480763
899.111111111111,-13.3204453072289,-2.91195940226866,-3.40787300875261,-3.41264958306186,-3.27247752567333,-4.48426890045488,-4.18094312748055,-7.96088290902159,-6.96200702409939,-6.86028858078137,-7.31854346398217,-6.72172658884665,-5.81711878015257
899.333333333333,-13.3575076713493,-2.87313498722855,-3.36036515930481,-3.36305492402738,-3.19295241036959,-4.35788342493883,-4.0683420760655,-7.2854351808822,-6.5930451953304,-6.39685490754857,-7.1938818339052,-6.56849543094954,-5.71985969505874
899.555555555556,-13.3948605898218,-2.83610437033018,-3.3132076318702,-3.31421836176498,-3.11514570049309,-4.23759617824985,-3.96182840144758,-6.63327664811584,-6.13206150993333,-5.885470187119,-7.01377277263755,-6.39128757078299,-5.58446591253952
899.777777777778,-13.4323596473633,-2.80065229674632,-3.26575401704704,-3.26604608393031,-3.04143640446362,-4.12498612783257,-3.86100928699071,-6.05279200109798,-5.6455519502288,-5.38903581433954,-6.80674455894901,-6.21325041564837,-5.43094787755778
900,-13.4700329324553,-2.76643942685803,-3.21676992257755,-3.21844890419611,-2.97316239034464,-4.02066039204706,-3.76316027485832,-5.56111578014994,-5.17641001978959,-4.94128289380623,-6.59868761928627,-6.05180265583074,-5.27658404364193
900.222222222222,-13.508124299475,-2.73314920723112,-3.16510425642469,-3.17137670583153,-2.91074326156089,-3.92491530873102,-3.66893980678813,-5.15993989924015,-4.74890043246276,-4.55635378406876,-6.41146616061183,-5.9199632105531,-5.13558627539505
900.444444444444,-13.547110105733,-2.70054303671252,-3.11286323554814,-3.12489902298861,-2.85396029026547,-3.83836705521667,-3.58496676425082,-4.84491073719441,-4.37572959198209,-4.23776868775342,-6.26294271340808,-5.82797965152751,-5.01954071581283
900.666666666667,-13.587653820257,-2.66846051383145,-3.06542621074329,-3.07937085908069,-2.80223498993939,-3.7622195319334,-3.5149016206908,-4.61039150617044,-4.06337650866029,-3.98428397484401,-6.16756937805483,-5.78462249626016,-4.9381030325622
900.888888888889,-13.63046794116,-2.63680098497667,-3.02382920880789,-3.03563943480213,-2.75483379559886,-3.69749039203366,-3.45614985889948,-4.4515752902835,-3.81530801903202,-3.79314926503497,-6.13685988534013,-5.79787067286837,-4.89960169898203
901.111111111111,-13.6760954058923,-2.60550444562476,-2.98538987897692,-2.99487626873475,-2.71098956549436,-3.64318540448512,-3.40495078046845,-4.36518892894597,-3.63363999202468,-3.66172485340713,-6.17922884231752,-5.8747826090161,-4.91130032843199
901.333333333333,-13.7246929190027,-2.57453763123839,-2.94834637852642,-2.95746088338054,-2.66995815102036,-3.59571805209937,-3.35878639720491,-4.34942484274008,-3.5197946940098,-3.5881599597416,-6.29877697805069,-6.02024386899247,-4.97907200828814
901.555555555556,-13.775935806634,-2.54388624087786,-2.91222779873762,-2.92216270883581,-2.63103312152519,-3.55112884443584,-3.3161462736252,-4.40336909379222,-3.47450770438369,-3.57151657338496,-6.49269634992535,-6.23415235340128,-5.10618022897533
901.777777777778,-13.8291084567076,-2.513553385227,-2.87711060862035,-2.887537401004,-2.59353804801464,-3.50717555717785,-3.27592301656873,-4.52597651363873,-3.49737788676452,-3.61148730425865,-6.74730757589899,-6.50671414609276,-5.29083969611084
902,-13.8833282358825,-2.48356532852128,-2.84321119129912,-2.85331052793351,-2.55681178748299,-3.46306387697858,-3.23696402204433,-4.714511408299,-3.58606224158248,-3.70768697761374,-7.03372445546895,-6.81242959877028,-5.52247130093539
902.222222222222,-13.9377810212577,-2.45398725804548,-2.81066266866354,-2.8198994981504,-2.52020142290216,-3.41813755383926,-3.19776541784464,-4.962309792752,-3.7351836119759,-3.85837387673678,-7.30607392630405,-7.10577697519574,-5.77747036398296
902.444444444444,-13.9918754612413,-2.42495217977446,-2.77934070707754,-2.78749485388343,-2.48308039467872,-3.37094951436362,-3.15636653422486,-5.25578772404396,-3.93503854201438,-4.05839522369646,-7.50717141504274,-7.32505757914575,-6.01718522066303
902.666666666667,-14.0452993175497,-2.3966978909675,-2.74879145916503,-2.75573872964718,-2.44491304827415,-3.31931393127318,-3.11068047425894,-5.57100602089049,-4.17028187427022,-4.29626023415621,-7.58488660354543,-7.4105452377258,-6.19272774326707
902.888888888889,-14.0980141594502,-2.36957238197307,-2.71836013884533,-2.72400741379939,-2.40538232177168,-3.26186465086646,-3.0594488319098,-5.87111075633067,-4.41896227231633,-4.55077249508709,-7.51349420760775,-7.33171230160846,-6.25961929184942
903.111111111111,-14.1502350913495,-2.34390158108445,-2.68747245895059,-2.69185451621119,-2.36456848008364,-3.20026497170037,-3.00336706110674,-6.10765678655002,-4.65260962192397,-4.78890817322693,-7.30494031764812,-7.10298087944783,-6.19687091422712
903.333333333333,-14.2024285853072,-2.31964637667357,-2.65585860383183,-2.65918707660394,-2.32310386520193,-3.13891098047264,-2.94518824749294,-6.22981796015776,-4.83841171278993,-4.9683438260727,-7.00073692704101,-6.7734755962069,-6.01671295409914
903.555555555556,-14.2553407446469,-2.29615647849753,-2.62357223863491,-2.62616172039442,-2.28216537788796,-3.08170040918527,-2.88832667531392,-6.20220288669297,-4.94443041601217,-5.04807697616493,-6.65274875553475,-6.40209930221846,-5.75690349319982
903.777777777778,-14.3100355677355,-2.27254410402101,-2.59085922769856,-2.59301818327316,-2.24319795332764,-3.03000606088746,-2.83521744325426,-6.02304251661862,-4.94765051044569,-5.00540774429547,-6.30760779877084,-6.03862324693017,-5.46341335447552
904,-14.3678434121312,-2.24832855203312,-2.55801234077055,-2.55997705084873,-2.207443875239,-2.9833232076512,-2.78676171733,-5.72903943393619,-4.84243859113257,-4.8488835006146,-6.00079839747429,-5.71794202506952,-5.17669968725889
904.222222222222,-14.4299399995562,-2.22355047312921,-2.52528519538553,-2.52720535179599,-2.17554162412101,-2.94055514952547,-2.74274893457509,-5.38244721162318,-4.64540527687056,-4.61623769423807,-5.7577856846893,-5.46271649907642,-4.92675658984456
904.444444444444,-14.4960886865681,-2.19847368781547,-2.49286439305658,-2.49481722277672,-2.14742243867168,-2.90070108532861,-2.70248641690396,-5.05075085815078,-4.39387818542365,-4.3590071130755,-5.59784377587822,-5.28842737149977,-4.73440096977134
904.666666666667,-14.5626819153977,-2.17335022689502,-2.46087347489805,-2.46288566290841,-2.12249587630512,-2.86302886095643,-2.66521434790811,-4.79133986785952,-4.13859086846192,-4.12605780280346,-5.53800522591732,-5.20786685572586,-4.61481289526547
904.888888888889,-14.6226746542911,-2.14835089921614,-2.42938754988173,-2.43145475588892,-2.09994177502101,-2.82704490904242,-2.63028285691567,-4.64493463994186,-3.93351352661679,-3.95480811454299,-5.5962532653653,-5.23435616312069,-4.5809988125452
905.111111111111,-14.6703661698239,-2.12357432878267,-2.39844815598002,-2.40054923114621,-2.07894535564865,-2.79242445531862,-2.59719180427374,-4.63518602538366,-3.82559946512533,-3.87015406667849,-5.79387361155583,-5.38384940083541,-4.6463921897777
905.333333333333,-14.7062435392854,-2.09907123025612,-2.36807492541919,-2.37018117594741,-2.05882164361661,-2.75895274257422,-2.56557480345169,-4.77117946862739,-3.84641740087845,-3.88715460054157,-6.15707872605695,-5.67622864933589,-4.82650351733317
905.555555555556,-14.735113024108,-2.07486373321465,-2.33827376627777,-2.34035452219939,-2.03905205294737,-2.72648470046652,-2.53516902665622,-5.05096530555958,-4.00752741383037,-4.01427266906524,-6.71797009082088,-6.13601928664803,-5.13966488872792
905.777777777778,-14.7615306612148,-2.0509575610921,-2.30904226884594,-2.31106798007054,-2.01927474776528,-2.69491922776252,-2.50578685507823,-5.46522423376082,-4.30094743925024,-4.25576314078952,-7.51475346039626,-6.79266898648827,-5.60680767868786
906,-14.7880299661093,-2.02734906460646,-2.2803731557866,-2.28231693995153,-1.99925944131369,-2.66418321269821,-2.47729367725823,-6.00053439561127,-4.70414433986308,-4.6129429297717,-8.59063162186836,-7.68041880161227,-6.25000524134831
906.222222222222,-14.8155686983612,-2.00402913449065,-2.25225643475999,-2.25409470400599,-1.9788818666276,-2.63422164881752,-2.44959177220303,-6.641870338599,-5.1869885865113,-5.08450436569191,-9.98860782957991,-8.83725745346873,-7.08913318967183
906.444444444444,-14.8448200355672,-1.98067069204386,-2.22401570192651,-2.22595133306819,-1.95812996896119,-2.60552757814035,-2.4231368859797,-7.40787325315794,-5.73759221141089,-5.67174593022368,-11.722230861218,-10.2976222836295,-8.13381748212739
906.666666666667,-14.8766705728805,-1.95590475078725,-2.19346324686164,-2.1960240580661,-1.93755582355266,-2.58092815826603,-2.40060585126166,-8.52576789840166,-6.49762251734916,-6.43164148781759,-13.8105513078983,-12.1204534262415,-9.42888312612981
906.888888888889,-14.9081136675461,-1.93106993266926,-2.16403654448732,-2.16643845272758,-1.91733694860009,-2.55868909944558,-2.38012524175723,-9.95493887959677,-7.46180083004014,-7.39520154309587,-16.0575441561673,-14.2657432741819,-11.0379479938994
907.111111111111,-14.9397077903304,-1.90608929596493,-2.13566697583667,-2.13735188822188,-1.89746950935011,-2.53921712854824,-2.36193552429067,-11.7199867587522,-8.66133780213799,-8.5972120989231,-16.9858139080402,-15.9594266378727,-12.8575970759104
907.333333333333,-14.9728349312213,-1.88094461327582,-2.10826503115817,-2.10890089737869,-1.87794886593103,-2.52285266189264,-2.34621782613608,-13.6121524692564,-10.0688902393323,-10.0215159585318,-15.3272889880581,-15.5389257646199,-14.2803058984307
907.555555555556,-15.0101058796423,-1.85575783091799,-2.08173989009399,-2.08118682035093,-1.85876870363143,-2.50965859084218,-2.33298118154247,-14.719092499174,-11.460135044245,-11.4687247402454,-12.758703659882,-13.3523947962298,-14.1447867325011
907.777777777778,-15.0549332187148,-1.83088040408067,-2.05600765164909,-2.05426969768532,-1.8399193672369,-2.4990595821886,-2.32188016895866,-13.9366124807213,-12.2294252483463,-12.3480872713771,-10.4924040999294,-11.0243359658125,-12.4791416224606
908,-15.1091208776891,-1.80689035842785,-2.03099396223164,-2.02816984934211,-1.8213846444024,-2.48942160372771,-2.31198379875989,-11.9664965393268,-11.7758662744475,-11.9878122458095,-8.69628455548487,-9.09611893586105,-10.4575685783955
908.222222222222,-15.1699948918899,-1.78437878127053,-2.0066340913497,-2.00287466702057,-1.80313546700637,-2.47794105024066,-2.30160985242304,-9.96169517619277,-10.4059031258734,-10.6270083868236,-7.29755128977266,-7.58157498100698,-8.67881170770291
908.444444444444,-15.2317246812204,-1.76360659188045,-1.9828720032842,-1.97834767446895,-1.78511739780634,-2.46138684433728,-2.28846057731037,-8.29192146083547,-8.8365225299146,-9.0207241708633,-6.20627110876495,-6.40147996666575,-7.24323816161207
908.666666666667,-15.2899316831278,-1.74435587583652,-1.95965920429838,-1.95453751492408,-1.7672256007908,-2.43766739708238,-2.27027577576517,-6.97073979394444,-7.43462678548892,-7.57566446272883,-5.34923474697579,-5.47876808794849,-6.11079116177916
908.888888888889,-15.3435459287413,-1.72612371811478,-1.93695379479408,-1.93138556515236,-1.74925571858813,-2.40703830580347,-2.24584593361126,-5.93676559672243,-6.28311621982658,-6.38738364725423,-4.67068255249498,-4.75217343492635,-5.220428984264
909.111111111111,-15.3934601064875,-1.70841928186933,-1.91472005599963,-1.90883187764895,-1.73081622115718,-2.37178889146057,-2.21571866268003,-5.12629602774972,-5.3635920906583,-5.43920391581795,-4.12867934107201,-4.17509249392553,-4.51772951588838
909.333333333333,-15.4410006014126,-1.69091845780608,-1.89292898316899,-1.88681995747418,-1.71122219674455,-2.33485837373019,-2.18200921000708,-4.48711301015049,-4.63454105338194,-4.68856414322858,-3.69172895970578,-3.71247378538625,-3.95925833235022
909.555555555556,-15.4872796446513,-1.67346736004813,-1.87156043195409,-1.86530158272056,-1.68959866255668,-2.29868263125304,-2.14749766794588,-3.97897712962696,-4.05552777356674,-4.09350054481551,-3.33614205016301,-3.33801111262695,-3.51158661679028
