"Freq [MHz]","dB(S(can_1,can_1)) []","dB(S(can_2,can_2)) []","dB(S(can_3,can_3)) []","dB(S(can_4,can_4)) []","dB(S(can_5,can_5)) []","dB(S(can_6,can_6)) []"
910.222222222222,-1.54622460942706,-1.76534843931574,-1.73554077713976,-1.50406175334266,-2.14126982679649,-2.10534958898869
910.444444444444,-1.53043567633601,-1.74757162472443,-1.71801990710387,-1.49006616112204,-2.11749687713558,-2.08254115237864
910.666666666667,-1.51491121098366,-1.73005741497039,-1.70071613627366,-1.47663795662611,-2.09423977835138,-2.06024384859389
910.888888888889,-1.49972544820422,-1.71280605677456,-1.68363837114889,-1.46372239120825,-2.07154535800371,-2.03850094456297
911.111111111111,-1.48494014350547,-1.69581537267057,-1.66679024390349,-1.4512612763352,-2.04948817885333,-2.01737929565324
911.333333333333,-1.47059386534372,-1.67908173886045,-1.65017246202731,-1.43919467438337,-2.0281913728365,-1.99698589493291
911.555555555556,-1.45669733216964,-1.66260070814681,-1.63378408714796,-1.42746305026392,-2.00786750664137,-1.97750047323387
911.777777777778,-1.4432355801539,-1.64636740672968,-1.61762325128721,-1.41600974815262,-1.98889885481445,-1.95924525118626
912,-1.43017497195653,-1.63037678541382,-1.60168756679565,-1.40478358853598,-1.97195498297445,-1.94284991877259
912.222222222222,-1.41747184845294,-1.61462377621282,-1.58597436427328,-1.39374133540213,-1.95751620580675,-1.92968746997586
912.444444444444,-1.40508015080416,-1.59910338693699,-1.57048083120729,-1.38284977605281,-1.93526353414024,-1.92304335563806
912.666666666667,-1.39295668805493,-1.58381075472406,-1.55520409177395,-1.37208719331738,-1.87008266964546,-1.92483516892711
912.888888888889,-1.38106393987137,-1.56874117200604,-1.54014125074383,-1.36144408750789,-1.84042529058998,-1.80058785840165
913.111111111111,-1.36937094610201,-1.55389009352422,-1.52528941462293,-1.35092310815616,-1.82650696573921,-1.76642056079719
913.333333333333,-1.35785299647349,-1.5392531297381,-1.510645697481,-1.34053826178423,-1.81169208930803,-1.76598199094839
913.555555555556,-1.34649071971642,-1.52482602970984,-1.49620721548477,-1.3303135500387,-1.7956694553758,-1.75736900936364
913.777777777778,-1.33526897453622,-1.51060465488969,-1.48197107195113,-1.3202812470353,-1.77903034567359,-1.74496962941691
914,-1.32417576796045,-1.49658494391142,-1.46793433318252,-1.31048004003849,-1.76215675283792,-1.73088141307856
914.222222222222,-1.3132013024589,-1.48276286733771,-1.4540939940994,-1.30095323764968,-1.74527187663044,-1.71602404109725
914.444444444444,-1.30233717911782,-1.46913437011966,-1.44044693151056,-1.29174720514611,-1.72851204330072,-1.70085061343685
914.666666666667,-1.29157574601515,-1.4556952982142,-1.4269898415902,-1.28291013051353,-1.711966859874,-1.68561030652571
914.888888888889,-1.28090956493788,-1.44244130419858,-1.4137191566112,-1.27449116858768,-1.69570047175361,-1.67045407438734
915.111111111111,-1.27033096563535,-1.42936772468202,-1.40063093406919,-1.26653996230731,-1.67976326456855,-1.6554820598327
915.333333333333,-1.2598316586979,-1.41646941967418,-1.38772070887391,-1.25910650266234,-1.66419874160955,-1.64076702775373
915.555555555556,-1.24940238255793,-1.4037405606579,-1.37498329614559,-1.25224126183115,-1.64904791255108,-1.62636701079545
915.777777777778,-1.23903256560561,-1.39117434980344,-1.36241252826183,-1.24599551370082,-1.63435238449233,-1.61233274780269
916,-1.22870999080008,-1.37876264757454,-1.35000090526903,-1.2404217370417,-1.62015679247304,-1.59871248148033
916.222222222222,-1.21842045811972,-1.36649548035269,-1.3377391331803,-1.2355739724252,-1.60651092716469,-1.58555538354545
916.444444444444,-1.20814745117722,-1.35436039502947,-1.32561552163278,-1.23150796685219,-1.59347176562809,-1.57291427181857
916.666666666667,-1.19787183058828,-1.34234162721338,-1.31361521460512,-1.22828088114377,-1.58110551483597,-1.56084797745955
916.888888888889,-1.18757160142716,-1.33041906127851,-1.30171924328387,-1.22595024430909,-1.56948969595455,-1.54942354205945
917.111111111111,-1.17722183944525,-1.31856699914829,-1.28990343415658,-1.22457170557199,-1.55871519877323,-1.53871828986698
917.333333333333,-1.16679491518551,-1.30675284885925,-1.27813730584527,-1.22419494980485,-1.54888808640588,-1.52882167718686
917.555555555556,-1.15626122980303,-1.29493604133146,-1.26638328965039,-1.22485690648242,-1.54013068544695,-1.51983662172551
917.777777777778,-1.14559076859247,-1.28306785100524,-1.25459696790384,-1.22657112243294,-1.53258109298522,-1.5118797043314
918,-1.13475587048827,-1.27109338868454,-1.24272957230192,-1.22931196888322,-1.52638958664342,-1.50507914527449
918.222222222222,-1.12373565712669,-1.25895778673312,-1.23073460893254,-1.2329924094697,-1.52170945238328,-1.4995687115568
918.444444444444,-1.11252246845601,-1.2466190581054,-1.21858067384882,-1.23743474775203,-1.51867842792997,-1.49547466999284
918.666666666667,-1.10113026260154,-1.23406908329134,-1.20627112355023,-1.24233571434131,-1.51738552401823,-1.49289167512907
918.888888888889,-1.08960408816423,-1.22135980470713,-1.19386674589515,-1.2472311954938,-1.51781728606079,-1.49184260045308
919.111111111111,-1.07802838489177,-1.20862339754388,-1.18150014808475,-1.25147222831843,-1.51977968447838,-1.49221818475962
919.333333333333,-1.06653036360652,-1.19606791128878,-1.16936577139228,-1.25423139541984,-1.5228005415346,-1.49369769471089
919.555555555556,-1.05527404328016,-1.18393529355955,-1.15767728106283,-1.25456295805453,-1.52603695609885,-1.49566518370772
919.777777777778,-1.04444208238355,-1.17243270349334,-1.14660641276316,-1.25153277718197,-1.52824154633579,-1.49715836904122
920,-1.03420702868668,-1.1616728208335,-1.13623555960146,-1.24440792939089,-1.52786307210391,-1.49690909898735
920.222222222222,-1.02469948247523,-1.15165547872852,-1.12654827190587,-1.23285547207109,-1.52333250235326,-1.49352889529181
920.444444444444,-1.01598409074637,-1.14229189529496,-1.11745398929266,-1.21706994104392,-1.51348493906025,-1.48582993910767
920.666666666667,-1.00805198282355,-1.13344677031736,-1.10882424781241,-1.19776236177466,-1.49793624000198,-1.4731653781794
920.888888888889,-1.00083103164975,-1.12497304456215,-1.10052021237242,-1.17600518365074,-1.47720106146883,-1.45561219320725
921.111111111111,-0.994207946046403,-1.11672886587704,-1.09240454157984,-1.15299800351186,-1.45248257858946,-1.43389283136874
921.333333333333,-0.988053123698519,-1.10857902104438,-1.08434085254577,-1.1298468879919,-1.4252698267775,-1.40909565328877
921.555555555556,-0.982241010263037,-1.10038839956119,-1.07618833700963,-1.10742283811684,-1.39695892850512,-1.38236062071961
921.777777777778,-0.976662796467765,-1.09201634748204,-1.06780039418258,-1.08631379112183,-1.36863318697107,-1.35466856491945
922,-0.971231806791089,-1.08332154960225,-1.05903643538512,-1.06684662475675,-1.34101076771281,-1.3267722038144
922.222222222222,-0.965883682302521,-1.07418638745118,-1.04979295868828,-1.04914414826885,-1.3144988050748,-1.29922877848817
922.444444444444,-0.960573686966386,-1.06456160926245,-1.04004859166966,-1.03318901331161,-1.28928833857647,-1.27247010959202
922.666666666667,-0.955272927689106,-1.05451226758135,-1.02989913150778,-1.01887897160918,-1.26544839957336,-1.2468587752148
922.888888888889,-0.949964581266204,-1.04422708522601,-1.01955009257285,-1.00606810357788,-1.24300023209211,-1.22270603160294
923.111111111111,-0.944640660115731,-1.03396643331126,-1.00925709125047,-0.994594470800463,-1.22196479338275,-1.20025466964779
923.333333333333,-0.93929949026082,-1.0239732005159,-0.999245827719458,-0.984296981991255,-1.20238125999969,-1.17964883862349
923.555555555556,-0.933943882495004,-1.01440370545496,-0.98965830947755,-0.975024608513395,-1.1842976898485,-1.16091576964563
923.777777777778,-0.928579888254425,-1.00531221241883,-0.980545004041954,-0.966640584350299,-1.1677416437328,-1.14397237965597
924,-0.923215988794357,-0.996676967726337,-0.971888828982944,-0.959023513301786,-1.15268683725112,-1.12865351681462
924.222222222222,-0.917862525843187,-0.988437493190872,-0.963636925663208,-0.952066656915557,-1.13903448620833,-1.11474918709389
924.444444444444,-0.912531113217887,-0.980523340090581,-0.95572537885954,-0.945676165080768,-1.12661963947118,-1.10203842115689
924.666666666667,-0.907233666555688,-0.972869806230301,-0.94809342901246,-0.939768620427606,-1.11523815955529,-1.09031316232682
924.888888888889,-0.901980613966644,-0.965423850077072,-0.940689503163033,-0.934267940868474,-1.104680234082,-1.07939129954642
925.111111111111,-0.896777999733168,-0.958144626955032,-0.933472463225617,-0.929101337976602,-1.09475713322855,-1.06912119094701
925.333333333333,-0.891623881911745,-0.951001779996385,-0.926410628701577,-0.924193541650731,-1.0853154009353,-1.05938083745698
925.555555555556,-0.886505721426854,-0.943973168143866,-0.919480053903657,-0.919457726197941,-1.07623969113555,-1.05007436426804
925.777777777778,-0.881401421910227,-0.937042759271462,-0.912662771478404,-0.914780658266197,-1.06744857778851,-1.04112758618878
926,-0.876285409223083,-0.930198918749182,-0.905945278470034,-0.910001596003076,-1.05888751477521,-1.03248365179256
926.222222222222,-0.871137339160379,-0.923433105561225,-0.899317329313603,-0.904912580085585,-1.05052164865436,-1.0240992224287
926.444444444444,-0.865948278975082,-0.916738911428155,-0.892771012042192,-0.899487517689008,-1.04232974964974,-1.01594132549306
926.666666666667,-0.860721124830088,-0.910111363973503,-0.886300056183379,-0.89500116645765,-1.03429959374994,-1.0079848603673
926.888888888889,-0.855466514357617,-0.903546423705163,-0.879899319036042,-0.894142258333896,-1.02642467090194,-1.00021066811565
927.111111111111,-0.850197733969607,-0.897040619267254,-0.873564404605231,-0.895210220038678,-1.01870193767365,-0.992604058667874
927.333333333333,-0.844927073283954,-0.890590779451379,-0.867291379088108,-0.89512344884809,-1.01113032589853,-0.985153695209647
927.555555555556,-0.83966413026598,-0.884193831869231,-0.861076555608332,-0.893906084397863,-1.00370976869896,-0.9778507502527
927.777777777778,-0.834415496098138,-0.877846646850571,-0.854916328072932,-0.892180148687846,-0.996440565915946,-0.970688264117394
928,-0.829185105856572,-0.871545911519245,-0.848807039577426,-0.890288896807666,-0.989322964105322,-0.963660651156538
928.222222222222,-0.823974777751775,-0.865288023713197,-0.842744874998254,-0.888385696759571,-0.982356867250322,-0.956763310892779
928.444444444444,-0.818784712260002,-0.859068999003734,-0.836725770630162,-0.88653890029279,-0.975541624071439,-0.949992310208207
928.666666666667,-0.813613876593071,-0.852884387008729,-0.830745336272298,-0.884780416804086,-0.968875858801123,-0.94334410906934
928.888888888889,-0.808460272530418,-0.846729195894802,-0.824798787325922,-0.883126231544881,-0.962357327015747,-0.936815306349473
929.111111111111,-0.803321112050357,-0.840597826802377,-0.818880886491074,-0.881585291069853,-0.955982788444418,-0.93040238445986
929.333333333333,-0.798192931531775,-0.83448402327638,-0.812985896779795,-0.880163557931376,-0.949747895678809,-0.924101432019963
929.555555555556,-0.79307167583262,-0.828380845023234,-0.807107550042233,-0.878865969390459,-0.943647101617496,-0.917907822976045
929.777777777778,-0.78795278516832,-0.822280680814176,-0.801239038290437,-0.877697427170891,-0.937673588603296,-0.91181582880377
930,-0.782831323779814,-0.816175322420694,-0.795373039092356,-0.876663284913334,-0.931819216806224,-0.905818138354912
930.222222222222,-0.77770220189131,-0.810056130187478,-0.789501791508346,-0.875769495317621,-0.926074475439322,-0.899905258752493
930.444444444444,-0.77256056268915,-0.803914330800357,-0.783617245759583,-0.875022392242936,-0.920428393250865,-0.894064772771346
930.666666666667,-0.767402433787851,-0.79774149756922,-0.777711318273223,-0.874427896628105,-0.914868317888755,-0.888280437400944
930.888888888889,-0.762225773405142,-0.791530269963147,-0.771776293913715,-0.873989656404257,-0.909379398836835,-0.88253113152164
931.111111111111,-0.757032060562634,-0.785275366409222,-0.765805428479137,-0.873705146867292,-0.90394349751915,-0.876789708167572
931.333333333333,-0.751828551144172,-0.778974923358748,-0.759793815166583,-0.873557929363765,-0.898537101675228,-0.871021892541402
931.555555555556,-0.74663118081291,-0.772632142216796,-0.75373958480509,-0.873503046262432,-0.893127677797919,-0.865185504942285
931.777777777778,-0.741467743894228,-0.766257131890652,-0.747645503613243,-0.873441568687787,-0.887667910375539,-0.85923048224562
932,-0.736380336624322,-0.759868694221843,-0.741521000355413,-0.873182950309356,-0.882087895739584,-0.853100394466376
932.222222222222,-0.731425222609615,-0.753495629183828,-0.735384574091567,-0.872410160841459,-0.876287564737138,-0.846736310545079
932.444444444444,-0.726667787474385,-0.74717698877268,-0.729266368895448,-0.870707462374554,-0.87013675461814,-0.840083785453509
932.666666666667,-0.722171132209664,-0.740960674262145,-0.723210405155637,-0.867757315971186,-0.863497768897515,-0.833103295635652
932.888888888889,-0.717979931418373,-0.734899953672602,-0.717275479881814,-0.863696263620893,-0.856285481025312,-0.825784367576425
933.111111111111,-0.714105427488117,-0.729047919540411,-0.711533086096785,-0.859253929466907,-0.848552185968654,-0.818169619863173
933.333333333333,-0.710519291124646,-0.723450511255164,-0.706060009270115,-0.855326668906594,-0.840529784770614,-0.810436754542273
933.555555555556,-0.707160425817608,-0.718139214683985,-0.700923081238108,-0.852421195303598,-0.832557319034589,-0.803135805895052
933.777777777778,-0.703951485188977,-0.713124563628546,-0.696155114247129,-0.850560978242658,-0.824929883538819,-0.796343614504024
934,-0.700816964699702,-0.708390843009646,-0.69172598985405,-0.849526533170861,-0.817795697452176,-0.788991002108801
934.222222222222,-0.697695816877004,-0.703890886410514,-0.68752161142934,-0.849068422583556,-0.811161345649276,-0.781585943819611
934.444444444444,-0.694546304114104,-0.699537614911107,-0.683350960546352,-0.848992041133599,-0.804955592438993,-0.774545936472681
934.666666666667,-0.691344829390398,-0.695185857425051,-0.67899574283017,-0.849166486031942,-0.799087518631859,-0.767952669498448
934.888888888889,-0.68769914114918,-0.690158458564632,-0.674236015755003,-0.849703746495891,-0.79402723664922,-0.762778396942229
935.111111111111,-0.684011592357036,-0.685112206079443,-0.669484618875307,-0.850308352923607,-0.789027191056672,-0.757761957651519
935.333333333333,-0.68031835608672,-0.680110932011727,-0.664767855088546,-0.850944831193897,-0.784028724140318,-0.752783781639052
935.555555555556,-0.676611624115885,-0.675154710013182,-0.660086468882035,-0.851600238535343,-0.779046044216146,-0.747845057922934
935.777777777778,-0.672882297622099,-0.670243568879398,-0.655441124727521,-0.852259267509714,-0.774099378165685,-0.742948671371273
936,-0.669120087081415,-0.665377468763994,-0.650832366528645,-0.852904080836366,-0.769216648077679,-0.738099929243188
936.222222222222,-0.665313899684699,-0.66055626444001,-0.646260551842452,-0.853514301360735,-0.764434837501694,-0.733307573375182
936.444444444444,-0.661452689551965,-0.655779647221316,-0.641725742080173,-0.854067241083877,-0.75980013628884,-0.728585139601374
936.666666666667,-0.657526965538648,-0.651047050435756,-0.637227512705468,-0.854538464325924,-0.75536534290753,-0.723952661869602
936.888888888889,-0.653531087487059,-0.646357489926969,-0.632764611073094,-0.854902776174926,-0.751182609415773,-0.719438520400161
937.111111111111,-0.649466252601656,-0.641709282669277,-0.628334307995827,-0.855135696637305,-0.747290280292279,-0.715080758687682
937.333333333333,-0.645343620057885,-0.637099522131009,-0.623931093898433,-0.8552154113265,-0.743695374200596,-0.710926257214029
937.555555555556,-0.6411864245112,-0.632523029783406,-0.619543867582801,-0.855125074411782,-0.740358090190095,-0.70702473490918
937.777777777778,-0.637029541934869,-0.627970065052918,-0.615149366015802,-0.854855185978034,-0.737188326477473,-0.703413489259233
938,-0.632915362767536,-0.623420703332967,-0.610695422731333,-0.854405603014906,-0.734061092438346,-0.70009089060202
938.222222222222,-0.628886301584416,-0.618828633804778,-0.606055574401763,-0.853786623824658,-0.730846768792115,-0.696986122817169
938.444444444444,-0.624976219736592,-0.61406215848785,-0.60092305016705,-0.853018574271687,-0.727441814971853,-0.693947825307749
938.666666666667,-0.621204026601332,-0.608592063677894,-0.594975433023671,-0.852129469200706,-0.723785912695846,-0.690776732926186
938.888888888889,-0.617571774978034,-0.598616510608993,-0.590356396665142,-0.851150621525633,-0.719861768883418,-0.687296420997231
939.111111111111,-0.614067307359917,-0.599946395858993,-0.588232419325337,-0.85011045539065,-0.715683568794008,-0.683415311772707
939.333333333333,-0.610669623644278,-0.599273894691536,-0.58561806101408,-0.849027131440537,-0.71128261757006,-0.679138118844687
939.555555555556,-0.607354701906698,-0.595337780508432,-0.582377215463694,-0.847900803935433,-0.706695736696484,-0.674532629666113
939.777777777778,-0.604100254366919,-0.591290231257595,-0.578875251763227,-0.846706366163384,-0.701958106497879,-0.669686765865284
940,-0.600888938261229,-0.587299980320329,-0.575279244256451,-0.845387468988387,-0.697099943772174,-0.664680186335161
940.222222222222,-0.597710215776338,-0.583378755248591,-0.571656121110462,-0.843852560079619,-0.692145732837079,-0.659573622232828
940.444444444444,-0.594561219346775,-0.579522048072638,-0.568032149041442,-0.841973839459138,-0.687114914423751,-0.654409262377801
940.666666666667,-0.591446764425241,-0.575722739006663,-0.564415006194533,-0.839590438231082,-0.682023364988049,-0.649215613557002
940.888888888889,-0.588378263542362,-0.57197192808599,-0.56080173142836,-0.836517725182044,-0.676885395736462,-0.644013264791527
941.111111111111,-0.585370963658232,-0.56825773761849,-0.557181312320879,-0.832565117730841,-0.671716308345814,-0.638820350742851
941.333333333333,-0.582438972716182,-0.564563430759495,-0.553534999295266,-0.827564507516835,-0.666535787368055,-0.633657726092731
941.555555555556,-0.579588310887752,-0.560864929792109,-0.549835578464249,-0.821409552830294,-0.661372613017815,-0.628554330129362
941.777777777778,-0.576809715075299,-0.557127698404487,-0.546046329775846,-0.814101926945395,-0.656271306086653,-0.623553272805402
942,-0.574074266012578,-0.553303208170868,-0.542120479131032,-0.805794434239271,-0.651301168160513,-0.618718844743151
942.222222222222,-0.571334575564214,-0.549325925005753,-0.53800240422929,-0.796815033361575,-0.646567185790385,-0.6141436210169
942.444444444444,-0.568531682878144,-0.545113205185783,-0.533632514388745,-0.787654581008652,-0.642219213521724,-0.609952376620678
942.666666666667,-0.565604667720964,-0.540572746769492,-0.52895814878876,-0.778908467578464,-0.638449073325674,-0.606294881611102
942.888888888889,-0.562498948422854,-0.535624121454437,-0.523951974476624,-0.77117758805593,-0.635455283985204,-0.603313780500178
943.111111111111,-0.559170969152206,-0.53023835186492,-0.518635711353088,-0.764950176347616,-0.633353141435723,-0.601074088698075
943.333333333333,-0.555589685480686,-0.524486293961299,-0.513100246036873,-0.760493891984419,-0.63204198823222,-0.599464252872193
943.555555555556,-0.551736926577981,-0.518564366616175,-0.50750732559846,-0.757784142847057,-0.631122515443011,-0.59813228263519
943.777777777778,-0.547608856229089,-0.512759445331327,-0.502061642709255,-0.756485420823286,-0.629991918791895,-0.596550844931349
944,-0.543219951484525,-0.50735344134424,-0.496959303740043,-0.755994472053081,-0.628100555567588,-0.594219284604754
944.222222222222,-0.538609699919157,-0.502526570478517,-0.492337381725146,-0.755546983218982,-0.625162924731153,-0.590860079502007
944.444444444444,-0.53385065658305,-0.498322359278917,-0.488249835842668,-0.754375249913494,-0.621171864327978,-0.586464196853936
944.666666666667,-0.529054553426506,-0.49467910965008,-0.484675871781323,-0.751879928433021,-0.616277391480166,-0.581198043429814
944.888888888889,-0.524371326568359,-0.491486477326129,-0.481547469579675,-0.747758748744071,-0.610662946532829,-0.575282411944051
945.111111111111,-0.519975776487374,-0.488630463331389,-0.478778501082178,-0.742043055724997,-0.60447890416681,-0.568915870660167
945.333333333333,-0.51604013432913,-0.486016092654971,-0.476285261880149,-0.73503451053879,-0.597825498072467,-0.562248223435121
945.555555555556,-0.512698274442607,-0.483573314083989,-0.473996811324464,-0.727181391330048,-0.590761089844048,-0.555382687987708
945.777777777778,-0.510014645151226,-0.481254565874835,-0.471857887296368,-0.718952132646771,-0.583319826203437,-0.548388269203783
946,-0.507971593569539,-0.47902972388204,-0.469827810750701,-0.710746927919389,-0.575532191718152,-0.541313091342024
946.222222222222,-0.506480201659015,-0.476881119864678,-0.467877856293853,-0.702857985638188,-0.567446639917643,-0.534195760050562
946.444444444444,-0.505407908391905,-0.474799474324475,-0.465988464054784,-0.695467496320376,-0.559150898829387,-0.527074653581045
946.666666666667,-0.504609887783572,-0.472780757733572,-0.464146895795821,-0.688665843712241,-0.550789069958311,-0.519995892562414
946.888888888889,-0.503953366680629,-0.470823745611666,-0.462345493860094,-0.682475784840753,-0.542566940482763,-0.513020665219025
947.111111111111,-0.503330685373017,-0.468928074158604,-0.46058042138625,-0.676874243433826,-0.534736123000491,-0.506231953309457
947.333333333333,-0.502662511026858,-0.467092760543363,-0.458850455208167,-0.671808166440424,-0.527552139287259,-0.499739396409202
947.555555555556,-0.501894963552134,-0.465315283344336,-0.457155000791206,-0.667203936423881,-0.521214239361308,-0.493678727615638
947.777777777778,-0.500994222764384,-0.463591305100153,-0.455490527698606,-0.66297270738238,-0.515809294414617,-0.488199008598829
948,-0.499940997439527,-0.461914948193692,-0.45384649228095,-0.659019970647945,-0.511285483740986,-0.483428800576007
948.222222222222,-0.498726091860921,-0.46027934478089,-0.452205008869078,-0.655274211748599,-0.507467051716657,-0.479417330053381
948.444444444444,-0.497347564799128,-0.458677140062003,-0.450546720678488,-0.651724289112774,-0.504099350422178,-0.476066363143481
948.666666666667,-0.495809597060821,-0.457100767247725,-0.448857195838453,-0.648388918747362,-0.500901337810937,-0.473098135244388
948.888888888889,-0.494122947509384,-0.455542520057024,-0.447127396377704,-0.645213929460411,-0.497607108305182,-0.470109774327873
949.111111111111,-0.492306420737909,-0.453994617980365,-0.445350361000375,-0.642043535077897,-0.493990809173465,-0.466709205317573
949.333333333333,-0.490387453167502,-0.452449611437228,-0.443519965908017,-0.638670396128813,-0.489879741918195,-0.462650702830517
949.555555555556,-0.488396838250429,-0.450901790357031,-0.441635401524323,-0.634866942562515,-0.485164143459316,-0.457885644713758
949.777777777778,-0.486348287171379,-0.449351056730196,-0.439712846558822,-0.630396814540992,-0.47980997086647,-0.452522101881075
950,-0.484197239839316,-0.447811310232474,-0.437800104310765,-0.625048495786232,-0.473874986258728,-0.446749023076866
950.222222222222,-0.481809278164026,-0.446313978706878,-0.435973736537098,-0.618715580273821,-0.467520442734525,-0.44077637830086
950.444444444444,-0.479021210894752,-0.444843468673982,-0.434293401385508,-0.611509781017369,-0.461004367941287,-0.4348076523623
950.666666666667,-0.475799366850978,-0.443250578475228,-0.432744546832465,-0.603832910116289,-0.454644307683797,-0.42903597917906
950.888888888889,-0.472305218594227,-0.441465456588871,-0.431246992765066,-0.596305333196804,-0.448751847657675,-0.423646301607368
951.111111111111,-0.468778954896977,-0.439557351059285,-0.429717532049489,-0.589540496384515,-0.443561503662915,-0.418806079384353
951.333333333333,-0.465408564658956,-0.437573684875256,-0.42810775628805,-0.583913384944118,-0.439185093717459,-0.414635703725429
951.555555555556,-0.46229348426755,-0.435526827811804,-0.426401118667227,-0.579485096015015,-0.435609042476122,-0.411169910782305
951.777777777778,-0.459464722233423,-0.433419295077108,-0.424597899643446,-0.576088560235434,-0.432727431485853,-0.408340853643367
952,-0.456912399382136,-0.431253779193763,-0.422704717187863,-0.573464650750198,-0.430388605365302,-0.406004792553791
952.222222222222,-0.454605568296068,-0.429035498454109,-0.420729915557062,-0.571360992563694,-0.428435330152737,-0.403997781845453
952.444444444444,-0.452504614043034,-0.426772375562925,-0.418682249413987,-0.569575392832803,-0.426729643933952,-0.40218370261482
952.666666666667,-0.450568707023914,-0.424474691029679,-0.416570926544176,-0.567962291601486,-0.425163140024668,-0.400473373066497
952.888888888889,-0.448760017292367,-0.422154636527944,-0.414406075527745,-0.56642319144936,-0.423657549744452,-0.398819613120087
953.111111111111,-0.447045768995884,-0.419825880643773,-0.412199260891712,-0.56489346672601,-0.422160517150121,-0.397203054524073
953.333333333333,-0.445398901977558,-0.417503178957543,-0.409963898751081,-0.563330620136411,-0.420639899037863,-0.395619023235003
953.555555555556,-0.443797917258859,-0.415202032953664,-0.407715498742525,-0.561705185622691,-0.419078348518763,-0.394068926553236
953.777777777778,-0.442226326240724,-0.412938383169965,-0.40547166439564,-0.559993965438788,-0.417468871786797,-0.39255575291248
954,-0.440671992271749,-0.410728299908254,-0.403251765921239,-0.558174910743044,-0.415811467395436,-0.391082227174236
954.222222222222,-0.439126558485,-0.408587606275165,-0.401076179359818,-0.556223017320703,-0.414110692085907,-0.389650272984286
954.444444444444,-0.437585103784609,-0.406531332351842,-0.398964984100941,-0.554106826392609,-0.412373877298032,-0.388260678378055
954.666666666667,-0.436046159258178,-0.404572858474769,-0.396936051212267,-0.551785427116858,-0.410609596224279,-0.386911713476194
954.888888888889,-0.434512242272053,-0.402722571133752,-0.395002564449113,-0.549206284305797,-0.408825653005329,-0.385594477744787
955.111111111111,-0.432991093860885,-0.400985855806543,-0.393170209990084,-0.546304816382803,-0.407024909679926,-0.384280643348892
955.333333333333,-0.431497725108438,-0.399360344660553,-0.391434529284602,-0.543007399589808,-0.40519476198983,-0.38289740599822
955.555555555556,-0.430056858493663,-0.397832610174366,-0.38977916788019,-0.539240087058487,-0.403281483940263,-0.381301085622513
955.777777777778,-0.428703662665775,-0.396375024969857,-0.388175823813622,-0.534945021182826,-0.401146278878091,-0.379325889917627
956,-0.427477168739381,-0.394944239476319,-0.386586451224359,-0.530104031709723,-0.398589371817389,-0.37698702772531
956.222222222222,-0.426398252942351,-0.393483286659378,-0.384967675368051,-0.524763515023172,-0.395676622185701,-0.374567923673054
956.444444444444,-0.42543486957167,-0.391928945207191,-0.383276610428739,-0.519048410084953,-0.392925460284753,-0.372327493810187
956.666666666667,-0.424488718899401,-0.390223997179368,-0.381476704651303,-0.513152003792873,-0.390620120869377,-0.370308015493958
956.888888888889,-0.423441638539306,-0.388330873483627,-0.379542190347838,-0.507298175789728,-0.388622467534845,-0.368438592283808
957.111111111111,-0.422226546941978,-0.386241077872903,-0.377460230526811,-0.501689754936207,-0.386759322057903,-0.366644722823535
957.333333333333,-0.420847484150729,-0.383976059055096,-0.375230650282473,-0.496466577730344,-0.384943943296935,-0.364877243724154
957.555555555556,-0.419347325901457,-0.381579544086371,-0.372863824854934,-0.491689768601859,-0.383143526688946,-0.363108127084067
957.777777777778,-0.417772685767673,-0.379105478659011,-0.370377614914118,-0.487351845877871,-0.381347490555834,-0.361322236002669
958,-0.416158662402372,-0.37660672073322,-0.367794185296456,-0.483400410542135,-0.379552988082535,-0.359511618243509
958.222222222222,-0.414527582834994,-0.374127666604278,-0.365137272262541,-0.47976249703425,-0.377759298937282,-0.357672246351403
958.444444444444,-0.412892374379838,-0.371701291019198,-0.362430154588399,-0.476362488187189,-0.375965778701991,-0.355802253194941
958.666666666667,-0.411260058467445,-0.369349409985993,-0.359694346538813,-0.473132293400338,-0.374171153210422,-0.353900983102302
958.888888888889,-0.409634224910479,-0.367084603301941,-0.356948897800755,-0.470015501925194,-0.372373316965187,-0.351968474696834
959.111111111111,-0.408016558345111,-0.364912601780123,-0.354210139186008,-0.466967862253098,-0.370569321003554,-0.350005172569886
959.333333333333,-0.40640772169928,-0.362834474840935,-0.35149171985794,-0.463955964144175,-0.368755432540101,-0.348011762090989
959.555555555556,-0.404807850741604,-0.360848362235241,-0.348804812548609,-0.460955298333618,-0.366927222859906,-0.345989071906547
959.777777777778,-0.40321682512997,-0.358950725616136,-0.346158398797504,-0.45794830878565,-0.365079667989577,-0.343938014573565
960,-0.40163441413514,-0.357137195273646,-0.343559577320409,-0.454922699615194,-0.363207257082741,-0.341859549258944
