"Freq [MHz]","dB(S(1,1)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
864.222222222222,-14.4507905190751,-0.786663278803221,-0.63213496871915,-0.63093508968168,-0.724956324836195,-0.662132778252469,-0.687745136015613
864.444444444444,-14.4524829594255,-0.793566830402277,-0.634063597522264,-0.632549856187564,-0.72291202907466,-0.661960585866751,-0.687626202857839
864.666666666667,-14.4533503191202,-0.802741332527435,-0.638022711565185,-0.636067705678124,-0.722401983492796,-0.663334340539255,-0.689078781685139
864.888888888889,-14.4535811761819,-0.814299158643668,-0.643969843868209,-0.641472779773134,-0.723355804982099,-0.666117624072493,-0.691921682644032
865.111111111111,-14.4534218196659,-0.82841901311642,-0.651878329681984,-0.648783486880259,-0.725701985801561,-0.670180564073675,-0.695976310089493
865.333333333333,-14.4532253852275,-0.84535533083568,-0.661730797155143,-0.65805203135333,-0.729362400552789,-0.675398620134142,-0.701067347009871
865.555555555556,-14.4535486532929,-0.865447057398407,-0.673509012429556,-0.669362171716563,-0.734245897070087,-0.681651388594001,-0.707023886770397
865.777777777778,-14.4553078230142,-0.889121476413783,-0.687178170154644,-0.68282316757981,-0.740241366631664,-0.688821423458634,-0.713681015781837
866,-14.4595383684278,-0.916883307676186,-0.702663086877633,-0.698556309811763,-0.747211256238277,-0.696793082313625,-0.720881841122671
866.222222222222,-14.4605014776233,-0.949268692075358,-0.719813300742973,-0.716667945501296,-0.754987270254676,-0.705451423243948,-0.728479943040911
866.444444444444,-14.4206635675457,-0.986724886710974,-0.738354418094063,-0.737199369448188,-0.76337084779173,-0.714681204483302,-0.736342213778488
866.666666666667,-14.3836145210142,-1.02934911510412,-0.757825431385813,-0.760040002293503,-0.772141472659011,-0.724366076240938,-0.744352021873681
866.888888888889,-14.3762831600058,-1.07639920506337,-0.777508244535604,-0.784788966750566,-0.781075284852154,-0.734388107955985,-0.752412616141294
867.111111111111,-14.3730986203066,-1.12553789404253,-0.796368655502403,-0.810560069235533,-0.789974136747898,-0.744627868279028,-0.760450657682108
867.333333333333,-14.3691881702395,-1.17203961398284,-0.813047658665967,-0.83576327991762,-0.798701160794563,-0.754965372248403,-0.768419743960335
867.555555555556,-14.3642740833595,-1.20878728145656,-0.825960129193564,-0.857980458975104,-0.807214459770203,-0.765282329155354,-0.776303769195458
867.777777777778,-14.3585757478334,-1.22831961192857,-0.833552351932537,-0.874164462212465,-0.815588361956902,-0.775466255030775,-0.784119953358748
868,-14.3522982928931,-1.22692330791038,-0.834710213339213,-0.881396553339277,-0.824014174159335,-0.785417127985308,-0.791921371238767
868.222222222222,-14.3455897087809,-1.20767655346934,-0.829194680449352,-0.878116629711215,-0.832779309020991,-0.79505730774785,-0.799798826144621
868.444444444444,-14.3385536767853,-1.17899091479807,-0.817884709336236,-0.865145213519369,-0.842231614075111,-0.804345320465872,-0.807881941641652
868.666666666667,-14.3312635882749,-1.14997008480163,-0.802650589385547,-0.84562637572267,-0.852740290676756,-0.813293696565052,-0.816339389565351
868.888888888889,-14.3237721685036,-1.12693259656241,-0.785885157383504,-0.82380071155877,-0.864663954839786,-0.821990202102233,-0.825378231915289
869.111111111111,-14.3161176268208,-1.11283289519366,-0.769926174123804,-0.803505505709024,-0.878331683485056,-0.830620443815781,-0.835242424675261
869.333333333333,-14.3083275858364,-1.10831477094545,-0.75662905578896,-0.787314710653808,-0.894037550767585,-0.839488072094115,-0.846210608062188
869.555555555556,-14.3004216439407,-1.11291110400096,-0.747204037561959,-0.776480227378462,-0.912045630116166,-0.84902712681715,-0.85859338402719
869.777777777778,-14.2924130921469,-1.12582766098119,-0.742271881932801,-0.771306233848771,-0.932601314191456,-0.859800361833547,-0.872730351643652
870,-14.2843100963806,-1.14633025944417,-0.742025905089687,-0.77158168938385,-0.955945380181234,-0.872478735635587,-0.888987228722245
870.222222222222,-14.2761165322408,-1.17389392105344,-0.746406598457798,-0.776899377752124,-0.982328486457241,-0.887801321409665,-0.907753429722174
870.444444444444,-14.267832586456,-1.20823892465461,-0.755241655790706,-0.786841811295608,-1.01202501295748,-0.906521052613842,-0.929440494389603
870.666666666667,-14.2594551961155,-1.2493235625008,-0.768340726331299,-0.801070962057881,-1.04534604942073,-0.929347744141338,-0.954481770026934
870.888888888889,-14.2509783707496,-1.2973264667896,-0.785552095933852,-0.819362457564801,-1.08265187002387,-0.956902690841446,-0.983333747220971
871.111111111111,-14.2423934263974,-1.35263210650512,-0.806793248199256,-0.841612696456687,-1.12436450570869,-0.9896969002038,-1.01647944107195
871.333333333333,-14.2336891509447,-1.41582432083744,-0.832065941582666,-0.867835354326946,-1.17098114923159,-1.02813835190895,-1.05443420619057
871.555555555556,-14.2248519140183,-1.48768929106877,-0.861463472682107,-0.898155762601283,-1.22308919140139,-1.07256569282252,-1.09775438392313
871.777777777778,-14.2158657314382,-1.56922828992788,-0.895175094963218,-0.932807158088881,-1.28138374863733,-1.12330000871275,-1.14704921508354
872,-14.2067122932194,-1.66168051816507,-0.933490647212773,-0.972130563412711,-1.34668863789584,-1.18070464195959,-1.20299652207648
872.222222222222,-14.1973709655941,-1.7665567479868,-0.976807273822618,-1.01657908478121,-1.41998190860992,-1.24524502961498,-1.26636278257782
872.444444444444,-14.1878187824353,-1.88568511460748,-1.02563949961906,-1.06672710460229,-1.50242727175188,-1.3175444120255,-1.33802839628726
872.666666666667,-14.1780304518973,-2.0212711736514,-1.08063367874199,-1.12328488175801,-1.59541309469814,-1.39843517775678,-1.41901920295742
872.888888888889,-14.1679784240807,-2.17597530211274,-1.14258784794138,-1.18711929843599,-1.70060108565961,-1.48900853026276,-1.51054566519175
873.111111111111,-14.1576331026741,-2.3530117500726,-1.21247821042846,-1.25928184915765,-1.8199874140048,-1.59066691320908,-1.61405161269026
873.333333333333,-14.1469633520944,-2.55627529769534,-1.29149382941082,-1.34104544775559,-1.95597986360433,-1.70518456368575,-1.73127509750356
873.555555555556,-14.135937578644,-2.79050378121769,-1.38108162464157,-1.43395225782536,-2.11149578750937,-1.83478218303098,-1.86432479345065
873.777777777778,-14.1245259010549,-3.06148813546453,-1.48300447118391,-1.53987558550081,-2.29008726759928,-1.98222248441844,-2.01577657814938
874,-14.1127043707781,-3.3763467840408,-1.59941615379307,-1.66109999472819,-2.49610221479924,-2.15093466486257,-2.18879660215948
874.222222222222,-14.100463041748,-3.74388951041452,-1.73295822045149,-1.80042534060747,-2.73489356598981,-2.34517799219093,-2.38729949581957
874.444444444444,-14.0878212649804,-4.17510983415827,-1.88688553424246,-1.96130255508071,-3.01309393319199,-2.57025810746469,-2.61615375000047
874.666666666667,-14.0748564685228,-4.68386915100618,-2.06522973602934,-2.14801205258153,-3.33898130931375,-2.8328149817848,-2.88145134869786
874.888888888889,-14.0617575981236,-5.28787986449202,-2.27301319380478,-2.36590001589294,-3.7229751696807,-3.14120994008365,-3.19086653851143
875.111111111111,-14.0489211510243,-6.01017750089414,-2.5165307930806,-2.62169434899415,-4.17832639708833,-3.50605311421996,-3.55414128854738
875.333333333333,-14.0371101583858,-6.88143311777283,-2.80372389678489,-2.92393210184959,-4.72210902639388,-3.94093685714744,-3.98375667568945
875.555555555556,-14.0276647648156,-7.9437818749892,-3.14468136239192,-3.28354619465764,-5.37670889389602,-4.46348505860166,-4.49588873639332
875.777777777778,-14.022596514265,-9.25750917229863,-3.55231926009487,-3.71468620869061,-6.17218455771011,-5.09691505946161,-5.11182298870836
876,-14.0240008746602,-10.9132493852786,-4.04331900347099,-4.23589599372419,-7.15027428495722,-5.87248928371725,-5.86015681828976
876.222222222222,-14.032018256045,-13.0540739839855,-4.63945321469043,-4.87186180702383,-8.37177747374465,-6.83363476498374,-6.78045848641378
876.444444444444,-14.0424560436061,-15.9029929337214,-5.36952010452548,-5.65612850745276,-9.93158306325993,-8.04347248433162,-7.92985643227063
876.666666666667,-14.0483579058925,-19.6143060339685,-6.27227815836287,-6.63557687532058,-11.9934773106607,-9.60005824519048,-9.3961428679598
876.888888888889,-14.0454491719388,-22.1820213775342,-7.40107639741409,-7.87835978919902,-14.886976780435,-11.6714343477324,-11.3273295745386
877.111111111111,-14.0341891908979,-19.4891636632827,-8.83126764211401,-9.48917705848198,-19.4713511346508,-14.5914164443475,-14.010999256441
877.333333333333,-14.0172082823419,-15.8402988996376,-10.6708639318436,-11.641060186042,-29.6782715729056,-19.1966400526223,-18.1557619805337
877.555555555556,-13.9968850273388,-13.0597152853529,-13.0632997836078,-14.6412138476915,-26.1680858195653,-28.040522718535,-26.679534673308
877.777777777778,-13.9746859140271,-10.9756533071714,-16.0656117417576,-18.9457153435421,-18.219826074132,-23.9550385888121,-29.1664657319693
878,-13.9513495318884,-9.36864772255131,-18.6462354264064,-22.5230268548063,-14.2047976555777,-17.222856947781,-19.0577997441375
878.222222222222,-13.9271829672717,-8.09892999175578,-17.7356301179692,-18.7571502226352,-11.5811527924191,-13.4735886651622,-14.5898433941803
878.444444444444,-13.9022677319224,-7.07824319430127,-14.7317797021689,-14.5890446377185,-9.68278349887209,-10.9768693152029,-11.7771323675855
878.666666666667,-13.8765765235536,-6.24800715941924,-12.0635750160625,-11.7086780899793,-8.23413956856327,-9.1630009731105,-9.78061667808675
878.888888888889,-13.8500358229074,-5.56703850089643,-10.0075891236673,-9.65631193430384,-7.09254275883352,-7.78032950977896,-8.27663091005036
879.111111111111,-13.8225611056832,-5.00451734593962,-8.42677750449618,-8.13168211100286,-6.17334273926364,-6.69419594636724,-7.1033049728211
879.333333333333,-13.7940807733964,-4.53579691968525,-7.19175556367001,-6.963258508536,-5.42157796621537,-5.82312137489537,-6.16651381275292
879.555555555556,-13.7645583289071,-4.14012419071823,-6.21111248789957,-6.04509374573908,-4.79927873757094,-5.11357867552209,-5.40593074862118
879.777777777778,-13.7340189671182,-3.79996211821263,-5.42118900644033,-5.30711507744296,-4.27904736095252,-4.52836616675285,-4.78027240921943
880,-13.7025849062815,-3.50141561350233,-4.77661067109136,-4.70121691178878,-3.84049295588689,-4.04059308504215,-4.25998464091045
880.222222222222,-13.6705217974764,-3.23475078257607,-4.24420577050412,-4.19404949574944,-3.46809635738786,-3.63027000159243,-3.82323036929961
880.444444444444,-13.6382945430234,-2.99409485650055,-3.79922776090414,-3.76261777321071,-3.14985099810335,-3.28222882365653,-3.45350309270251
880.666666666667,-13.6066226069137,-2.77628320418067,-3.42296011502821,-3.39114274886921,-2.87635432257289,-2.98477793815615,-3.13811240912241
880.888888888889,-13.5765108535179,-2.57952100096267,-3.10114902706953,-3.06868170091696,-2.6401757661581,-2.72879246652439,-2.867172842327
881.111111111111,-13.5492146145638,-2.40243701978325,-2.82293937233426,-2.78738417799548,-2.43540135566676,-2.50707717076572,-2.63290179291726
881.333333333333,-13.5260894100715,-2.2436466221085,-2.58011585737039,-2.54131450755422,-2.2572926721041,-2.31390834491191,-2.42911740404088
881.555555555556,-13.5083007137023,-2.10165657128453,-2.36652442955998,-2.32572769469127,-2.10201792165358,-2.14469762929,-2.25087119373358
881.777777777778,-13.4964464400618,-1.9749169324552,-2.17759850578714,-2.13666021172254,-1.96642550578247,-1.99574131403943,-2.09417454734646
882,-13.490247099261,-1.86190213161915,-2.00995281001109,-1.97071187924123,-1.84784362780601,-1.86403095220136,-1.9557922552658
882.222222222222,-13.4884926647377,-1.76117405944374,-1.86103572727736,-1.82493024418698,-1.74390876898482,-1.74710872839543,-1.83308489286604
882.444444444444,-13.489321300469,-1.67141813382366,-1.72884612930366,-1.69674388201703,-1.65244837485737,-1.64295596694243,-1.72388733765262
882.666666666667,-13.490704570633,-1.59145734663913,-1.61172204094324,-1.58391656244422,-1.57145021963173,-1.54990646744899,-1.62641436012144
882.888888888889,-13.4909021196217,-1.52025196120898,-1.50820071178529,-1.48450957234306,-1.49912085828595,-1.46657862645594,-1.53918671025779
883.111111111111,-13.4887140350943,-1.45689119163137,-1.41693975229416,-1.39684744449722,-1.43398073127764,-1.3918218977103,-1.46097285906543
883.333333333333,-13.4835102320997,-1.40058114751428,-1.33668264653367,-1.31948588666036,-1.37491857782127,-1.32467428193751,-1.39074279250451
883.555555555556,-13.4751192286798,-1.35063163280369,-1.2662510346055,-1.25118198285189,-1.32116528015555,-1.26432836133462,-1.32763115086216
883.777777777778,-13.4636728958606,-1.30644322550918,-1.20454935673993,-1.19086700495598,-1.27220799464927,-1.21010399793049,-1.27090766262263
884,-13.4494684375312,-1.26749534205259,-1.15057230395918,-1.13762206983729,-1.2276924530667,-1.16142626176715,-1.21995330741098
884.222222222222,-13.432869907553,-1.23333556874279,-1.1034100434744,-1.09065669319706,-1.1873474725748,-1.11780748826255,-1.17424100505198
884.444444444444,-13.4142481581952,-1.20357031181934,-1.06224943902568,-1.04929013435143,-1.15094033201296,-1.07883261479559,-1.13331990048632
884.666666666667,-13.3939494303365,-1.1778566999179,-1.02637136896304,-1.01293532306016,-1.11825631061762,-1.04414713633845,-1.09680252087242
884.888888888889,-13.3722822673909,-1.1558956201549,-0.995145076715036,-0.981085106156791,-1.08909226681048,-1.01344716454989,-1.06435423869551
885.111111111111,-13.3495148492769,-1.13742575202401,-0.968020673149728,-0.9533005348941,-1.06325652374693,-0.986471185552718,-1.03568459549039
885.333333333333,-13.3258775636031,-1.12221846483464,-0.944520774282304,-0.929200920577466,-1.04057066230678,-0.962993197004991,-1.01054013393212
885.555555555556,-13.3015677490102,-1.11007345479553,-0.924232009790055,-0.908455406052712,-1.02087123744582,-0.942816971213586,-0.988698458273741
885.777777777778,-13.276754951607,-1.1008150116991,-0.906796888535885,-0.890775826910317,-1.00401076925905,-0.925771242518708,-0.969963299401659
886,-13.2515858835693,-1.09428881966335,-0.891906302886742,-0.875910664396394,-0.989857963475785,-0.911705657431057,-0.954160404874163
886.222222222222,-13.2261887488692,-1.09035921012957,-0.879292804576317,-0.863639919361409,-0.978297327223346,-0.90048735761428,-0.941134109019043
886.444444444444,-13.2006768501894,-1.08890679768338,-0.868724685491633,-0.853770761748417,-0.969228380168716,-0.891998090730413,-0.930744465623647
886.666666666667,-13.175151510423,-1.08982644007024,-0.860000835999918,-0.846133832519568,-0.962564630496623,-0.88613176389434,-0.922864847572454
886.888888888889,-13.1497043911783,-1.09302547304441,-0.852946320122189,-0.840580094403617,-0.958232439839723,-0.882792370153845,-0.917379935211634
887.111111111111,-13.1244193037868,-1.09842217854793,-0.847408591789044,-0.836978144540814,-0.956169860307337,-0.881892230902785,-0.914184029198754
887.333333333333,-13.0993736044257,-1.10594445133298,-0.843254272711992,-0.835211916251419,-0.956325495311379,-0.883350507123472,-0.913179634860399
887.555555555556,-13.0733977153794,-1.11526812188124,-0.83924965150391,-0.834923656980951,-0.95827844245356,-0.887611818653388,-0.913979744255751
887.777777777778,-13.0431360165804,-1.1243272796431,-0.832628547778347,-0.834272046223852,-0.95949630084843,-0.893389062963677,-0.914829003503658
888,-13.0118904447404,-1.1333489652309,-0.826500738509316,-0.833477379082978,-0.960321362537513,-0.898102010156186,-0.916082674394203
888.222222222222,-12.9799012092297,-1.14276774594741,-0.820936360561756,-0.832801269899881,-0.961070504295843,-0.902131814954485,-0.917902447387322
888.444444444444,-12.947519836387,-1.15297098780451,-0.816023087412419,-0.832469604809354,-0.96202742435547,-0.905782497936936,-0.920429917087576
888.666666666667,-12.9152342388138,-1.16430013282155,-0.811864785113362,-0.832678067165823,-0.963444569273313,-0.909304857110114,-0.923785845622027
888.888888888889,-12.8836912811494,-1.17705607205019,-0.808579336595154,-0.833597303587042,-0.965546928834875,-0.912912959069065,-0.928069881121144
889.111111111111,-12.8537106651044,-1.19150618922487,-0.806295897596078,-0.835377475433461,-0.968536719856509,-0.916795891786073,-0.933360704954295
889.333333333333,-12.8262811325828,-1.20789171323485,-0.805151902917243,-0.838152085191656,-0.972598342136255,-0.921126438035577,-0.939716686317491
889.555555555556,-12.8025278407985,-1.22643472512712,-0.805290139092583,-0.842041060968429,-0.977903257119699,-0.926067728778251,-0.947177243333544
889.777777777778,-12.7836401038859,-1.24734460061932,-0.806856144435219,-0.847153150885268,-0.984614624208937,-0.931778575185826,-0.955765238379789
890,-12.7707538654374,-1.27082392189574,-0.809996106618698,-0.853587744687399,-0.992891650695803,-0.938417956839219,-0.965490855962255
890.222222222222,-12.7647949491031,-1.29707403391864,-0.814855323836425,-0.861436320668917,-1.00289368851355,-0.946149006549726,-0.976357495452036
890.444444444444,-12.7663062082566,-1.32630049968264,-0.821577200295956,-0.870783824540967,-1.01478416079524,-0.955142747598913,-0.988370214570516
890.666666666667,-12.7752983254969,-1.3587187567339,-0.830302678915818,-0.88171042418444,-1.02873443660356,-0.965581788586339,-1.00154712681988
890.888888888889,-12.7911704610854,-1.39456031196899,-0.841169988708854,-0.894294230483856,-1.04492780349266,-0.977664153785041,-1.01593383279358
891.111111111111,-12.8127348914626,-1.4340798428535,-0.854314616308303,-0.908615678323109,-1.06356372360968,-0.991607416783164,-1.03162042604462
891.333333333333,-12.8383497954699,-1.47756360508674,-0.869869519736163,-0.924764237612682,-1.08486260840376,-1.00765330896951,-1.04875990075833
891.555555555556,-12.8661288420564,-1.52533958061432,-0.887965814999878,-0.942847871510617,-1.10907141911492,-1.02607299073514,-1.06758604433872
891.777777777778,-12.8941728513718,-1.57778983548987,-0.908734514449153,-0.963005118592278,-1.13647050619055,-1.047173202038,-1.08842837066808
892,-12.9207683930014,-1.63536559403022,-0.932310398839064,-0.985418913390482,-1.16738225334393,-1.07130355088534,-1.11172163146344
892.222222222222,-12.9445178780715,-1.69860557485563,-0.958839723375957,-1.01033052639134,-1.2021823029761,-1.09886525392762,-1.13800814494922
892.444444444444,-12.9643927709033,-1.76815817933037,-0.988494015451222,-1.03805168914294,-1.24131441199707,-1.13032171149618,-1.167932586719
892.666666666667,-12.9797232118964,-1.84480818142826,-1.02149231628298,-1.06897340205935,-1.28531029430536,-1.16621137298844,-1.20223067856842
892.888888888889,-12.9901476640979,-1.92950865360964,-1.05813322073402,-1.10357111499883,-1.33481604886182,-1.20716340555435,-1.24171484439261
893.111111111111,-12.9955463580524,-2.02341899611658,-1.09883539569317,-1.14240751617455,-1.39062669583266,-1.25391666313646,-1.28726083634121
893.333333333333,-12.995976931383,-2.12795014460662,-1.14418106368732,-1.18613542973576,-1.45372941317899,-1.30734223314376,-1.33979928422999
893.555555555556,-12.9916241777301,-2.24481834789436,-1.19495294763273,-1.23550383241107,-1.52535335601644,-1.36846913535117,-1.40031518636655
893.777777777778,-12.9827708431118,-2.37610937548125,-1.25215459854189,-1.29136971541329,-1.60701826640625,-1.43851102679874,-1.4698569492677
894,-12.9697936920277,-2.52435568350886,-1.31700951170908,-1.35471779471825,-1.70056494127659,-1.51888817751491,-1.54955519681253
894.222222222222,-12.9531880280596,-2.69263000079261,-1.39094486430138,-1.42668938762102,-1.808140694068,-1.6112327434568,-1.6406505764862
894.444444444444,-12.9336228367319,-2.88466008247105,-1.47557542143939,-1.50862146012655,-1.93211158920463,-1.71735773302213,-1.74452932215545
894.666666666667,-12.9120247494996,-3.1049711597813,-1.57270594947658,-1.60209700454824,-2.07489603269476,-1.83916971508838,-1.86276529705556
894.888888888889,-12.8896774954553,-3.35906514193405,-1.68436505214513,-1.70900844627719,-2.23876883442898,-1.97853505769974,-1.99716740911727
895.111111111111,-12.8682994220409,-3.65364936900957,-1.81287422699823,-1.83163654277749,-2.42574391308006,-2.13719348153702,-2.14983138316361
895.333333333333,-12.850026043764,-3.99693357149961,-1.96094897161306,-1.97274804925571,-2.63764345184074,-2.31690566660518,-2.32319459455664
895.555555555556,-12.837198593968,-4.39902341031805,-2.13182652657335,-2.13571607525466,-2.87636533484692,-2.51994366476389,-2.52009168060904
895.777777777778,-12.8318954824583,-4.87245600510344,-2.32941594777684,-2.32466721099197,-3.14423236276119,-2.74968933567538,-2.74380649603639
896,-12.8352928955291,-5.43295418170873,-2.5584673915971,-2.54465851420441,-3.44425849775078,-3.01086959909956,-2.99811196749346
896.222222222222,-12.8471520484372,-6.10053629344643,-2.8247553077606,-2.80188400264552,-3.78022678561134,-3.30924049310319,-3.28728239790464
896.444444444444,-12.865791597963,-6.90123893611141,-3.13526080033285,-3.10390172625362,-4.15656051996097,-3.65096404340467,-3.61605095296761
896.666666666667,-12.8886437615485,-7.86996350820013,-3.49831550760958,-3.45985339320083,-4.57800288756467,-4.04193294970657,-3.98946561107075
896.888888888889,-12.913092878959,-9.05552659746565,-3.92362069603603,-3.88060789021401,-5.04908864088721,-4.48701284945973,-4.41256575733589
897.111111111111,-12.9371499114592,-10.530384089565,-4.42195613118598,-4.37867522828317,-5.57332352860531,-4.98896418871839,-4.8897541969751
897.333333333333,-12.9597260297461,-12.4113048742364,-5.00419562666987,-4.96756169205444,-6.1519103050178,-5.5467570481561,-5.42367376356998
897.555555555556,-12.980559471073,-14.9094092313822,-5.67886556096627,-5.65987609892101,-6.78179647238811,-6.15304853387299,-6.01332681128746
897.777777777778,-12.9999791357869,-18.475179598151,-6.44681464493164,-6.46278297433515,-7.45282489240431,-6.79081967426004,-6.65116115501819
898,-13.018656420266,-24.3125042262751,-7.29069744987054,-7.36816164216531,-8.14400774603068,-7.42982571955926,-7.31907102276077
898.222222222222,-13.0374147427064,-31.0117757004875,-8.1572154994538,-8.33363508706687,-8.81976184384549,-8.02491303832856,-7.98412037197897
898.444444444444,-13.0571063241295,-23.0841121483975,-8.93669353330525,-9.25402501066683,-9.4287027349864,-8.52003821542155,-8.59673232658509
898.666666666667,-13.0785401661632,-18.2285902675136,-9.46631762787746,-9.9449447470733,-9.90964814677815,-8.86152499132282,-9.09643576296131
898.888888888889,-13.1024409645406,-15.2627172151534,-9.60082483640216,-10.2020599974737,-10.2083429820368,-9.01790411160743,-9.4290845760685
899.111111111111,-13.1294229062413,-13.2297949690415,-9.32369083145747,-9.95350566535753,-10.2997665331698,-8.99418353721103,-9.56981355272859
899.333333333333,-13.1599680448164,-11.7556943401615,-8.76229740133562,-9.33005762654868,-10.2004652777726,-8.82883179683334,-9.53464902993897
899.555555555556,-13.1944039349267,-10.6600564635551,-8.08326159267242,-8.54317428409387,-9.96002799277064,-8.57639960250469,-9.36989845775591
899.777777777778,-13.2328792699895,-9.84321088650794,-7.40429740235299,-7.75306227736053,-9.6396024312964,-8.28947255803869,-9.12968256731616
900,-13.2753398741371,-9.2453714346208,-6.78029639830133,-7.04161322069849,-9.29368671339969,-8.0089824331537,-8.85963001529989
900.222222222222,-13.321510915673,-8.8292257270735,-6.22604181216716,-6.43736458490354,-8.96256453188655,-7.76251360338739,-8.59301928087197
900.444444444444,-13.3708944846475,-8.57156201434531,-5.74188870179308,-5.94163117704914,-8.67292034604697,-7.56646521755532,-8.35423333115762
900.666666666667,-13.4227937375893,-8.45884147107626,-5.32971337204293,-5.54536020280898,-8.44191281670322,-7.42902708859254,-8.16282487335034
900.888888888889,-13.4763737070418,-8.48457962503369,-4.99635858070699,-5.23966349785512,-8.28171232917763,-7.35352910883566,-8.03522477407609
901.111111111111,-13.5307620417307,-8.64740584758924,-4.74938648847601,-5.02073202342032,-8.20293689093911,-7.34376265851513,-7.98440119280027
901.333333333333,-13.5851786189789,-8.9488852561897,-4.59288424518913,-4.88798591029197,-8.21530935229816,-7.40861343110438,-8.01860605374285
901.555555555556,-13.6390628378473,-9.38988283485102,-4.52674626162644,-4.83995607592687,-8.32338036698894,-7.55511372002242,-8.13961381653447
901.777777777778,-13.692149547677,-9.96339041606812,-4.54806977757743,-4.87345792998236,-8.51753899764222,-7.77568418011569,-8.3400429867534
902,-13.7444439480799,-10.6404822784417,-4.65239491300045,-4.98491065268773,-8.76635641988578,-8.0462514099271,-8.59926738149666
902.222222222222,-13.7960782231087,-11.3466286946576,-4.83358540821835,-5.1705824749954,-9.01742581019415,-8.32769842860659,-8.87853422986947
902.444444444444,-13.8471002196398,-11.9375525793758,-5.08197024646129,-5.42465595443591,-9.20656281208438,-8.56508085248481,-9.11876439178914
902.666666666667,-13.8973179359049,-12.2258795599099,-5.38071950347011,-5.7350191990554,-9.27193977403521,-8.69340229422252,-9.24826718674719
902.888888888889,-13.9463412999167,-12.0827238975015,-5.70105786864015,-6.07694142592397,-9.17238455761302,-8.65764438744439,-9.2061628584314
903.111111111111,-13.9938713414258,-11.3894727691891,-5.99873511219596,-6.40642914036357,-8.90429000259856,-8.44003634632417,-8.9726152926296
903.333333333333,-14.0401136677433,-10.5716905463575,-6.21715170911132,-6.65943836094126,-8.5044407889067,-8.07208277607656,-8.58087858244215
903.555555555556,-14.0860649595875,-9.73180532341421,-6.3030161204917,-6.76721294778958,-8.03441426867191,-7.6186141522158,-8.09878281940002
903.777777777778,-14.1334553951325,-8.98655082073704,-6.23132995691989,-6.68971023344625,-7.55845866169838,-7.14908516236959,-7.59799627519685
904,-14.1842996511877,-8.39016171927489,-6.02144882039301,-6.44378979084738,-7.12871376984169,-6.71804896911314,-7.13428284492921
