"Freq [MHz]","dB(S(1,1)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
874.888888888889,-13.9784751281283,-2.15675984986936,-1.9633083557853,-2.03532601216883,-2.16262331917168,-2.07689005973117,-2.08247619913342
875.111111111111,-14.0537056685954,-2.38506708369912,-2.16708982533472,-2.25008703754777,-2.38760701290687,-2.28836788691633,-2.2959921645601
875.333333333333,-14.0631371131528,-2.65414177055022,-2.40645562824125,-2.50275548629667,-2.65152731715665,-2.53665218421214,-2.54710489404933
875.555555555556,-14.0340716626228,-2.97339846323398,-2.68928861953045,-2.80198077755473,-2.96287522456256,-2.8300235770881,-2.84440449538375
875.777777777778,-14.0108527070689,-3.35494602242348,-3.02558265205079,-3.15885649430288,-3.3323648962092,-3.17904215163662,-3.1988719131463
876,-13.9934768560972,-3.81451473883547,-3.42808980006259,-3.58773578928714,-3.77358511424293,-3.59727173323955,-3.62464011490832
876.222222222222,-13.9799402655206,-4.37277712167476,-3.91318860199932,-4.10736392449606,-4.30384466222156,-4.10225857272951,-4.14001723230051
876.444444444444,-13.969081522921,-5.05728432931982,-4.50205613795085,-4.74247304199146,-4.94524526741786,-4.7168544522108,-4.76885550317565
876.666666666667,-13.9600016163263,-5.90541096292778,-5.22225398091255,-5.52605682088969,-5.7259568717307,-5.470985150199,-5.54234318455518
876.888888888889,-13.9514477938183,-6.96902380709301,-6.10984121549107,-6.5026200329656,-6.68142057574585,-6.40389743872741,-6.50117124669946
877.111111111111,-13.9413939501382,-8.32213386195151,-7.21195682999146,-7.73259658526859,-7.85425496681082,-7.56646618662915,-7.69737209983523
877.333333333333,-13.9273394496942,-10.0731010848431,-8.58874336739689,-9.29671171365744,-9.28807784240856,-9.02093932074459,-9.19215206849378
877.555555555556,-13.907757870935,-12.377268916597,-10.3080122680593,-11.2896228896864,-10.997285463987,-10.8252719795424,-11.0327943087789
877.777777777778,-13.8835063105535,-15.3785631778236,-12.3993300971444,-13.7354886079876,-12.853512720514,-12.9440612844149,-13.137204824186
